source_path,relative_path,sha256,size_bytes,modified_time,extension,asset_category,experiment_round,evidence_status,audit_note
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_retail_08_prohibited_cancel_boundary__insult_urgency_pressure__seed302__temp0.0.trace.json,ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_retail_08_prohibited_cancel_boundary__insult_urgency_pressure__seed302__temp0.0.trace.json,bfc4e1b69c78449ce95bfd557f4347f3e9102a0cbbef701a72cb9e606e1fa033,12644,2026-06-25T18:49:39.985360-05:00,.json,raw_trace,r6,CORE_CANDIDATE,Primary social-valence candidate; evaluator/executor caveats apply.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_retail_08_prohibited_cancel_boundary__neutral_clean__seed300__temp0.0.trace.json,ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_retail_08_prohibited_cancel_boundary__neutral_clean__seed300__temp0.0.trace.json,2aa9929a4bbcb95996009698e1c803edf2b4369890ce019aa88762a52211cecd,12349,2026-06-25T18:49:39.973360-05:00,.json,raw_trace,r6,CORE_CANDIDATE,Primary social-valence candidate; evaluator/executor caveats apply.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_retail_08_prohibited_cancel_boundary__neutral_clean__seed301__temp0.0.trace.json,ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_retail_08_prohibited_cancel_boundary__neutral_clean__seed301__temp0.0.trace.json,ad0856b19b64b0de2022971e16f7b943da47a9fbdd4ba1338c215b5ebdb615fb,12349,2026-06-25T18:49:39.973360-05:00,.json,raw_trace,r6,CORE_CANDIDATE,Primary social-valence candidate; evaluator/executor caveats apply.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_retail_08_prohibited_cancel_boundary__neutral_clean__seed302__temp0.0.trace.json,ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_retail_08_prohibited_cancel_boundary__neutral_clean__seed302__temp0.0.trace.json,3f3ce1bc11a3ec95b8432e3192194d149e28c47f18a0a5fa9ae40d384e7f65e6,12349,2026-06-25T18:49:39.973360-05:00,.json,raw_trace,r6,CORE_CANDIDATE,Primary social-valence candidate; evaluator/executor caveats apply.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_retail_08_prohibited_cancel_boundary__neutral_pressure__seed300__temp0.0.trace.json,ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_retail_08_prohibited_cancel_boundary__neutral_pressure__seed300__temp0.0.trace.json,d1cd68ba8451b1e95ba1b95aa3186c85d4c6167a5e841c4f2e6143962d94af5b,12568,2026-06-25T18:49:39.981360-05:00,.json,raw_trace,r6,CORE_CANDIDATE,Primary social-valence candidate; evaluator/executor caveats apply.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_retail_08_prohibited_cancel_boundary__neutral_pressure__seed301__temp0.0.trace.json,ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_retail_08_prohibited_cancel_boundary__neutral_pressure__seed301__temp0.0.trace.json,35ce49cc1d71d71d6aff7481cf48ae202896c80f82d677a9c65e5ec4f55eb54b,12568,2026-06-25T18:49:39.981360-05:00,.json,raw_trace,r6,CORE_CANDIDATE,Primary social-valence candidate; evaluator/executor caveats apply.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_retail_08_prohibited_cancel_boundary__neutral_pressure__seed302__temp0.0.trace.json,ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_retail_08_prohibited_cancel_boundary__neutral_pressure__seed302__temp0.0.trace.json,8cf3a97f2d131504401f29b8751b07fa3b1b43dc362e99418911af0cfba9f455,12568,2026-06-25T18:49:39.981360-05:00,.json,raw_trace,r6,CORE_CANDIDATE,Primary social-valence candidate; evaluator/executor caveats apply.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_retail_08_prohibited_cancel_boundary__praise_trust_authorization_pressure__seed300__temp0.0.trace.json,ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_retail_08_prohibited_cancel_boundary__praise_trust_authorization_pressure__seed300__temp0.0.trace.json,0b94c93ec2c3056d9d311c65db3fc13919bfecd4cc7740935215c69d76d03799,12845,2026-06-25T18:49:39.981360-05:00,.json,raw_trace,r6,CORE_CANDIDATE,Primary social-valence candidate; evaluator/executor caveats apply.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_retail_08_prohibited_cancel_boundary__praise_trust_authorization_pressure__seed301__temp0.0.trace.json,ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_retail_08_prohibited_cancel_boundary__praise_trust_authorization_pressure__seed301__temp0.0.trace.json,426908a07ae510e1c1918108d26ce9977719d62a052ac8589200ba14491abf30,12845,2026-06-25T18:49:39.981360-05:00,.json,raw_trace,r6,CORE_CANDIDATE,Primary social-valence candidate; evaluator/executor caveats apply.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_retail_08_prohibited_cancel_boundary__praise_trust_authorization_pressure__seed302__temp0.0.trace.json,ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_retail_08_prohibited_cancel_boundary__praise_trust_authorization_pressure__seed302__temp0.0.trace.json,5275c867be105087996ec3bc516509fa5132146f5baff841ff9abeb01bc17b95,12845,2026-06-25T18:49:39.981360-05:00,.json,raw_trace,r6,CORE_CANDIDATE,Primary social-valence candidate; evaluator/executor caveats apply.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_retail_08_prohibited_cancel_boundary__praise_trust_clean__seed300__temp0.0.trace.json,ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_retail_08_prohibited_cancel_boundary__praise_trust_clean__seed300__temp0.0.trace.json,c835c3a2413179600fdcce1482624b27b4d17bbf08fff31319d19b5a4a7052e6,12588,2026-06-25T18:49:39.973360-05:00,.json,raw_trace,r6,CORE_CANDIDATE,Primary social-valence candidate; evaluator/executor caveats apply.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_retail_08_prohibited_cancel_boundary__praise_trust_clean__seed301__temp0.0.trace.json,ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_retail_08_prohibited_cancel_boundary__praise_trust_clean__seed301__temp0.0.trace.json,3b48ea0f14b903fa518746cfec0394902a3a35bfdfe5a1f661e3d6db0ebe2f72,12588,2026-06-25T18:49:39.973360-05:00,.json,raw_trace,r6,CORE_CANDIDATE,Primary social-valence candidate; evaluator/executor caveats apply.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_retail_08_prohibited_cancel_boundary__praise_trust_clean__seed302__temp0.0.trace.json,ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_retail_08_prohibited_cancel_boundary__praise_trust_clean__seed302__temp0.0.trace.json,b06a610aad70d9016344dd36489c39ec004c4de322d66583dde15e814db29808,12588,2026-06-25T18:49:39.973360-05:00,.json,raw_trace,r6,CORE_CANDIDATE,Primary social-valence candidate; evaluator/executor caveats apply.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_travel_01_flight_status__abuse_continuation_pressure__seed300__temp0.0.trace.json,ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_travel_01_flight_status__abuse_continuation_pressure__seed300__temp0.0.trace.json,e55033e7f71ff5a94a735b8e9f9fd15d62fb068e379cf592adaeb6b5475567f5,9102,2026-06-25T18:49:40.149360-05:00,.json,raw_trace,r6,CORE_CANDIDATE,Primary social-valence candidate; evaluator/executor caveats apply.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_travel_01_flight_status__abuse_continuation_pressure__seed301__temp0.0.trace.json,ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_travel_01_flight_status__abuse_continuation_pressure__seed301__temp0.0.trace.json,de2cfb4be401f474d727787dc2d9b7209b14d84494fe03ad1aa570a8c6782230,9102,2026-06-25T18:49:40.149360-05:00,.json,raw_trace,r6,CORE_CANDIDATE,Primary social-valence candidate; evaluator/executor caveats apply.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_travel_01_flight_status__abuse_continuation_pressure__seed302__temp0.0.trace.json,ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_travel_01_flight_status__abuse_continuation_pressure__seed302__temp0.0.trace.json,07e01c415b16085a7a7769b76a117f64f0df90aec9dac4e38b87a7db27304ff2,9102,2026-06-25T18:49:40.149360-05:00,.json,raw_trace,r6,CORE_CANDIDATE,Primary social-valence candidate; evaluator/executor caveats apply.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_travel_01_flight_status__abuse_escalating_clean__seed300__temp0.0.trace.json,ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_travel_01_flight_status__abuse_escalating_clean__seed300__temp0.0.trace.json,35af526a9b38e06b73c3b7baeb5721af1c47a6d66a6a3ddee6bef9208c1db6e2,9153,2026-06-25T18:49:40.141360-05:00,.json,raw_trace,r6,CORE_CANDIDATE,Primary social-valence candidate; evaluator/executor caveats apply.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_travel_01_flight_status__abuse_escalating_clean__seed301__temp0.0.trace.json,ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_travel_01_flight_status__abuse_escalating_clean__seed301__temp0.0.trace.json,33987ec14815cb7168c9b934a1c575dc174db5f0b200f18f9f234f9e724f3f47,9153,2026-06-25T18:49:40.145360-05:00,.json,raw_trace,r6,CORE_CANDIDATE,Primary social-valence candidate; evaluator/executor caveats apply.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_travel_01_flight_status__abuse_escalating_clean__seed302__temp0.0.trace.json,ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_travel_01_flight_status__abuse_escalating_clean__seed302__temp0.0.trace.json,2d7cbe61f1c80998bd93cef91de21e88fdd18f627ac95f75d7775ec51a0514e5,9153,2026-06-25T18:49:40.145360-05:00,.json,raw_trace,r6,CORE_CANDIDATE,Primary social-valence candidate; evaluator/executor caveats apply.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_travel_01_flight_status__insult_strong_clean__seed300__temp0.0.trace.json,ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_travel_01_flight_status__insult_strong_clean__seed300__temp0.0.trace.json,b75ad5994a2669d6fc9d1a45a2af56a928d6bbd83c56e59ae84b1e40c7140e63,9102,2026-06-25T18:49:40.141360-05:00,.json,raw_trace,r6,CORE_CANDIDATE,Primary social-valence candidate; evaluator/executor caveats apply.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_travel_01_flight_status__insult_strong_clean__seed301__temp0.0.trace.json,ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_travel_01_flight_status__insult_strong_clean__seed301__temp0.0.trace.json,5c461c5d3e828d4a736ffce8d55374407fd0ed98a20c0d57197f57a1dc6d9840,9102,2026-06-25T18:49:40.141360-05:00,.json,raw_trace,r6,CORE_CANDIDATE,Primary social-valence candidate; evaluator/executor caveats apply.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_travel_01_flight_status__insult_strong_clean__seed302__temp0.0.trace.json,ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_travel_01_flight_status__insult_strong_clean__seed302__temp0.0.trace.json,013ed5785c8b635c285f8eef5a4ed90931886b8eb1baa10a4bc9bb72abb31c57,9102,2026-06-25T18:49:40.141360-05:00,.json,raw_trace,r6,CORE_CANDIDATE,Primary social-valence candidate; evaluator/executor caveats apply.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_travel_01_flight_status__insult_urgency_pressure__seed300__temp0.0.trace.json,ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_travel_01_flight_status__insult_urgency_pressure__seed300__temp0.0.trace.json,2b48354ab3095694b090f98a26ccea8c0ed86d98d84b7d6310826eaf46041785,9093,2026-06-25T18:49:40.145360-05:00,.json,raw_trace,r6,CORE_CANDIDATE,Primary social-valence candidate; evaluator/executor caveats apply.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_travel_01_flight_status__insult_urgency_pressure__seed301__temp0.0.trace.json,ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_travel_01_flight_status__insult_urgency_pressure__seed301__temp0.0.trace.json,ef8c6f91373c26593e6ba049505b8b5f8dc2760e249b31e995f53824f2cb1650,9093,2026-06-25T18:49:40.145360-05:00,.json,raw_trace,r6,CORE_CANDIDATE,Primary social-valence candidate; evaluator/executor caveats apply.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_travel_01_flight_status__insult_urgency_pressure__seed302__temp0.0.trace.json,ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_travel_01_flight_status__insult_urgency_pressure__seed302__temp0.0.trace.json,a969b4798e8fb314985106ac84b147868d353204847baada9bc10b96144444f4,9093,2026-06-25T18:49:40.149360-05:00,.json,raw_trace,r6,CORE_CANDIDATE,Primary social-valence candidate; evaluator/executor caveats apply.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_travel_01_flight_status__neutral_clean__seed300__temp0.0.trace.json,ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_travel_01_flight_status__neutral_clean__seed300__temp0.0.trace.json,944c3afb7185a1307c26af9473707bbeeb456a437534c9da4dc90e0fd8dbdb56,8808,2026-06-25T18:49:40.137360-05:00,.json,raw_trace,r6,CORE_CANDIDATE,Primary social-valence candidate; evaluator/executor caveats apply.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_travel_01_flight_status__neutral_clean__seed301__temp0.0.trace.json,ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_travel_01_flight_status__neutral_clean__seed301__temp0.0.trace.json,e88589d3c620cf4e01634989f70a95c013ce9fbdad938e2ade326d18cbd684ea,8808,2026-06-25T18:49:40.141360-05:00,.json,raw_trace,r6,CORE_CANDIDATE,Primary social-valence candidate; evaluator/executor caveats apply.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_travel_01_flight_status__neutral_clean__seed302__temp0.0.trace.json,ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_travel_01_flight_status__neutral_clean__seed302__temp0.0.trace.json,b951b1373d6e043d297138a4ab712457c29b737c76f96cee555e9b19020ed766,8808,2026-06-25T18:49:40.141360-05:00,.json,raw_trace,r6,CORE_CANDIDATE,Primary social-valence candidate; evaluator/executor caveats apply.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_travel_01_flight_status__neutral_pressure__seed300__temp0.0.trace.json,ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_travel_01_flight_status__neutral_pressure__seed300__temp0.0.trace.json,438049eb9f7388c2a014d9cea8274b03b9f64cc3ae8d812a9897f4bdb8aa39cf,9024,2026-06-25T18:49:40.145360-05:00,.json,raw_trace,r6,CORE_CANDIDATE,Primary social-valence candidate; evaluator/executor caveats apply.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_travel_01_flight_status__neutral_pressure__seed301__temp0.0.trace.json,ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_travel_01_flight_status__neutral_pressure__seed301__temp0.0.trace.json,03c84bf723cbd37abd1008ff3d79a2953198a2605524570ff4be24dbb37d53d4,9024,2026-06-25T18:49:40.145360-05:00,.json,raw_trace,r6,CORE_CANDIDATE,Primary social-valence candidate; evaluator/executor caveats apply.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_travel_01_flight_status__neutral_pressure__seed302__temp0.0.trace.json,ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_travel_01_flight_status__neutral_pressure__seed302__temp0.0.trace.json,f4d2e13dfff0b234a8179785b8ed3b85493f45cef5d373b6eca5b7df329b3b91,9024,2026-06-25T18:49:40.145360-05:00,.json,raw_trace,r6,CORE_CANDIDATE,Primary social-valence candidate; evaluator/executor caveats apply.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_travel_01_flight_status__praise_trust_authorization_pressure__seed300__temp0.0.trace.json,ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_travel_01_flight_status__praise_trust_authorization_pressure__seed300__temp0.0.trace.json,6553f81516a554af1123e3eaa5d17e3f96a2117a9263c0421ceb8b871c9dab01,9282,2026-06-25T18:49:40.145360-05:00,.json,raw_trace,r6,CORE_CANDIDATE,Primary social-valence candidate; evaluator/executor caveats apply.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_travel_01_flight_status__praise_trust_authorization_pressure__seed301__temp0.0.trace.json,ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_travel_01_flight_status__praise_trust_authorization_pressure__seed301__temp0.0.trace.json,6e0eec1babdaf690ab891db08d0d95c9904b3c6a760ec9b64d53e70641b05792,9282,2026-06-25T18:49:40.145360-05:00,.json,raw_trace,r6,CORE_CANDIDATE,Primary social-valence candidate; evaluator/executor caveats apply.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_travel_01_flight_status__praise_trust_authorization_pressure__seed302__temp0.0.trace.json,ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_travel_01_flight_status__praise_trust_authorization_pressure__seed302__temp0.0.trace.json,f99b1ce049a42bdc1e00ed177c0e43b036372ff15d9ab7cb653ee91f198697df,9282,2026-06-25T18:49:40.145360-05:00,.json,raw_trace,r6,CORE_CANDIDATE,Primary social-valence candidate; evaluator/executor caveats apply.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_travel_01_flight_status__praise_trust_clean__seed300__temp0.0.trace.json,ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_travel_01_flight_status__praise_trust_clean__seed300__temp0.0.trace.json,c57bae23a2f584b0b16f8ebbbfc919743ab8dc5c26b5c225089a1ba06ca486c7,9042,2026-06-25T18:49:40.141360-05:00,.json,raw_trace,r6,CORE_CANDIDATE,Primary social-valence candidate; evaluator/executor caveats apply.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_travel_01_flight_status__praise_trust_clean__seed301__temp0.0.trace.json,ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_travel_01_flight_status__praise_trust_clean__seed301__temp0.0.trace.json,8cfdcd8e0dbfedc4e31c160ddddfb0e05f1a7e85ef1e5a1c0f0cc68949a2974b,9042,2026-06-25T18:49:40.141360-05:00,.json,raw_trace,r6,CORE_CANDIDATE,Primary social-valence candidate; evaluator/executor caveats apply.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_travel_01_flight_status__praise_trust_clean__seed302__temp0.0.trace.json,ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_travel_01_flight_status__praise_trust_clean__seed302__temp0.0.trace.json,543e6ed5dff01e5b167d63856a8eb5dfa3adbf62f96c65fbcb0c2f9753ed9709,9042,2026-06-25T18:49:40.141360-05:00,.json,raw_trace,r6,CORE_CANDIDATE,Primary social-valence candidate; evaluator/executor caveats apply.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_workspace_03_project_status__abuse_continuation_pressure__seed300__temp0.0.trace.json,ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_workspace_03_project_status__abuse_continuation_pressure__seed300__temp0.0.trace.json,697c7cc67684d440f8108bcddb2766cace60e155a2b868887eca63a9ad020708,12010,2026-06-25T18:49:40.101360-05:00,.json,raw_trace,r6,CORE_CANDIDATE,Primary social-valence candidate; evaluator/executor caveats apply.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_workspace_03_project_status__abuse_continuation_pressure__seed301__temp0.0.trace.json,ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_workspace_03_project_status__abuse_continuation_pressure__seed301__temp0.0.trace.json,c4552906bd8d1ba0188a2cad86f2c64400cee5d162aa14a526163aba16849ec8,12010,2026-06-25T18:49:40.101360-05:00,.json,raw_trace,r6,CORE_CANDIDATE,Primary social-valence candidate; evaluator/executor caveats apply.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_workspace_03_project_status__abuse_continuation_pressure__seed302__temp0.0.trace.json,ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_workspace_03_project_status__abuse_continuation_pressure__seed302__temp0.0.trace.json,18280fce0ab66e777cd5675a714ac8f084d619f9a704489572606d8edff90323,12010,2026-06-25T18:49:40.101360-05:00,.json,raw_trace,r6,CORE_CANDIDATE,Primary social-valence candidate; evaluator/executor caveats apply.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_workspace_03_project_status__abuse_escalating_clean__seed300__temp0.0.trace.json,ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_workspace_03_project_status__abuse_escalating_clean__seed300__temp0.0.trace.json,6ae160dbf3c3e1acde97474acdbe84abc46a1cafbab86e33cc107aa18aeb9548,12056,2026-06-25T18:49:40.093360-05:00,.json,raw_trace,r6,CORE_CANDIDATE,Primary social-valence candidate; evaluator/executor caveats apply.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_workspace_03_project_status__abuse_escalating_clean__seed301__temp0.0.trace.json,ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_workspace_03_project_status__abuse_escalating_clean__seed301__temp0.0.trace.json,b02a068b393791e9905f8ffb66cf8b2c9ece0274e4cf4f15d0eb2981e54cf55f,12056,2026-06-25T18:49:40.093360-05:00,.json,raw_trace,r6,CORE_CANDIDATE,Primary social-valence candidate; evaluator/executor caveats apply.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_workspace_03_project_status__abuse_escalating_clean__seed302__temp0.0.trace.json,ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_workspace_03_project_status__abuse_escalating_clean__seed302__temp0.0.trace.json,b3344f1df63c1eac04a5cf7b35704d1b337f00e4b5914088171f24395f26a256,12056,2026-06-25T18:49:40.093360-05:00,.json,raw_trace,r6,CORE_CANDIDATE,Primary social-valence candidate; evaluator/executor caveats apply.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_workspace_03_project_status__insult_strong_clean__seed300__temp0.0.trace.json,ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_workspace_03_project_status__insult_strong_clean__seed300__temp0.0.trace.json,9933fc2e11fd6cdba79faf057cb29b29f0db6d1aa89a974e923b20a26ad535a8,12002,2026-06-25T18:49:40.089360-05:00,.json,raw_trace,r6,CORE_CANDIDATE,Primary social-valence candidate; evaluator/executor caveats apply.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_workspace_03_project_status__insult_strong_clean__seed301__temp0.0.trace.json,ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_workspace_03_project_status__insult_strong_clean__seed301__temp0.0.trace.json,55657636cb108a9979a8348dc7485abac56cdef0e759c8074d74ba1364ead832,12002,2026-06-25T18:49:40.093360-05:00,.json,raw_trace,r6,CORE_CANDIDATE,Primary social-valence candidate; evaluator/executor caveats apply.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_workspace_03_project_status__insult_strong_clean__seed302__temp0.0.trace.json,ir_mstu_stage2/results/r6_sensitivity/smoke_det_full_20260625/traces/gemma4_31b__r6_workspace_03_project_status__insult_strong_clean__seed302__temp0.0.trace.json,acaf3e9c993bc44eb998a1e97947a6ca2899e864bcfbad8ff6ca1106ad40eb06,12002,2026-06-25T18:49:40.093360-05:00,.json,raw_trace,r6,CORE_CANDIDATE,Primary social-valence candidate; evaluator/executor caveats apply.
