episode_id,batch,benchmark,model,task_id,task_type,family,condition,repeat,success,outcome_class,infra_failure,clarification_turns,zero_clarification,reads_before_write,first_write_step,verification_depth,verification_effort,total_tool_calls,min_prereq,no_state_change,selector_score,selector_tokens
confirmatory|bfcl|multi_turn_base_79|gemma4_31b|C5|r2,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_79,base,inflation,C5,2,0,wrong_state_changing,0,2,0,2,2,2.0,11.0,12,1,0,,31
confirmatory|bfcl|multi_turn_base_79|gemma4_31b|C0|r3,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_79,base,inflation,C0,3,1,correct_endpoint,0,0,1,0,0,0.0,2.0,7,1,0,,
confirmatory|bfcl|multi_turn_base_79|gemma4_31b|C1|r3,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_79,base,inflation,C1,3,0,wrong_state_changing,0,2,0,0,0,0.0,2.0,3,1,0,,
confirmatory|bfcl|multi_turn_base_79|gemma4_31b|C2|r3,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_79,base,inflation,C2,3,0,wrong_state_changing,0,2,0,0,0,0.0,2.0,3,1,0,,
confirmatory|bfcl|multi_turn_base_79|gemma4_31b|C3|r3,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_79,base,inflation,C3,3,0,wrong_state_changing,0,2,0,0,0,0.0,2.0,3,1,0,,7
confirmatory|bfcl|multi_turn_base_79|gemma4_31b|C4|r3,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_79,base,inflation,C4,3,1,correct_endpoint,0,0,1,0,0,0.0,2.0,7,1,0,-0.02933817594834544,9.666666666666666
confirmatory|bfcl|multi_turn_base_79|gemma4_31b|C5|r3,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_79,base,inflation,C5,3,0,wrong_state_changing,0,2,0,2,2,2.0,11.0,12,1,0,,31
confirmatory|bfcl|multi_turn_base_79|gemma4_31b|C0|r4,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_79,base,inflation,C0,4,1,correct_endpoint,0,0,1,0,0,0.0,2.0,7,1,0,,
confirmatory|bfcl|multi_turn_base_79|gemma4_31b|C1|r4,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_79,base,inflation,C1,4,0,wrong_state_changing,0,2,0,0,0,0.0,2.0,3,1,0,,
confirmatory|bfcl|multi_turn_base_79|gemma4_31b|C2|r4,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_79,base,inflation,C2,4,0,wrong_state_changing,0,2,0,0,0,0.0,2.0,3,1,0,,
confirmatory|bfcl|multi_turn_base_79|gemma4_31b|C3|r4,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_79,base,inflation,C3,4,0,wrong_state_changing,0,2,0,0,0,0.0,2.0,3,1,0,,7
confirmatory|bfcl|multi_turn_base_79|gemma4_31b|C4|r4,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_79,base,inflation,C4,4,1,correct_endpoint,0,0,1,0,0,0.0,2.0,7,1,0,-0.02933817594834544,9.666666666666666
confirmatory|bfcl|multi_turn_base_79|gemma4_31b|C5|r4,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_79,base,inflation,C5,4,0,wrong_state_changing,0,2,0,2,2,2.0,11.0,12,1,0,,31
confirmatory|bfcl|multi_turn_base_27|gemma4_31b|C0|r0,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_27,base,inflation,C0,0,1,correct_endpoint,0,0,1,4,4,4.0,5.0,9,1,0,,
confirmatory|bfcl|multi_turn_base_27|gemma4_31b|C1|r0,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_27,base,inflation,C1,0,1,correct_endpoint,0,0,1,5,5,5.0,6.0,10,1,0,,
confirmatory|bfcl|multi_turn_base_27|gemma4_31b|C2|r0,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_27,base,inflation,C2,0,1,correct_endpoint,0,0,1,4,4,4.0,5.0,9,1,0,,
confirmatory|bfcl|multi_turn_base_27|gemma4_31b|C3|r0,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_27,base,inflation,C3,0,1,correct_endpoint,0,0,1,3,3,3.0,4.0,8,1,0,,7
confirmatory|bfcl|multi_turn_base_27|gemma4_31b|C4|r0,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_27,base,inflation,C4,0,1,correct_endpoint,0,0,1,3,3,3.0,4.0,8,1,0,0.17369753833736887,9
confirmatory|bfcl|multi_turn_base_27|gemma4_31b|C5|r0,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_27,base,inflation,C5,0,1,correct_endpoint,0,0,1,5,5,5.0,8.0,12,1,0,,31
confirmatory|bfcl|multi_turn_base_27|gemma4_31b|C0|r1,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_27,base,inflation,C0,1,1,correct_endpoint,0,0,1,4,4,4.0,5.0,9,1,0,,
confirmatory|bfcl|multi_turn_base_27|gemma4_31b|C1|r1,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_27,base,inflation,C1,1,1,correct_endpoint,0,0,1,5,5,5.0,6.0,10,1,0,,
confirmatory|bfcl|multi_turn_base_27|gemma4_31b|C2|r1,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_27,base,inflation,C2,1,1,correct_endpoint,0,0,1,4,4,4.0,5.0,9,1,0,,
confirmatory|bfcl|multi_turn_base_27|gemma4_31b|C3|r1,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_27,base,inflation,C3,1,1,correct_endpoint,0,0,1,3,3,3.0,4.0,8,1,0,,7
confirmatory|bfcl|multi_turn_base_27|gemma4_31b|C4|r1,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_27,base,inflation,C4,1,1,correct_endpoint,0,0,1,3,3,3.0,4.0,8,1,0,0.17369753833736887,9
confirmatory|bfcl|multi_turn_base_27|gemma4_31b|C5|r1,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_27,base,inflation,C5,1,1,correct_endpoint,0,0,1,5,5,5.0,8.0,12,1,0,,31
confirmatory|bfcl|multi_turn_base_27|gemma4_31b|C0|r2,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_27,base,inflation,C0,2,1,correct_endpoint,0,0,1,4,4,4.0,5.0,9,1,0,,
confirmatory|bfcl|multi_turn_base_27|gemma4_31b|C1|r2,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_27,base,inflation,C1,2,1,correct_endpoint,0,0,1,5,5,5.0,6.0,10,1,0,,
confirmatory|bfcl|multi_turn_base_27|gemma4_31b|C2|r2,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_27,base,inflation,C2,2,1,correct_endpoint,0,0,1,4,4,4.0,5.0,9,1,0,,
confirmatory|bfcl|multi_turn_base_27|gemma4_31b|C3|r2,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_27,base,inflation,C3,2,1,correct_endpoint,0,0,1,3,3,3.0,4.0,8,1,0,,7
confirmatory|bfcl|multi_turn_base_27|gemma4_31b|C4|r2,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_27,base,inflation,C4,2,1,correct_endpoint,0,0,1,3,3,3.0,4.0,8,1,0,0.17369753833736887,9
confirmatory|bfcl|multi_turn_base_27|gemma4_31b|C5|r2,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_27,base,inflation,C5,2,1,correct_endpoint,0,0,1,5,5,5.0,8.0,12,1,0,,31
confirmatory|bfcl|multi_turn_base_27|gemma4_31b|C0|r3,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_27,base,inflation,C0,3,1,correct_endpoint,0,0,1,4,4,4.0,5.0,9,1,0,,
confirmatory|bfcl|multi_turn_base_27|gemma4_31b|C1|r3,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_27,base,inflation,C1,3,1,correct_endpoint,0,0,1,5,5,5.0,6.0,10,1,0,,
confirmatory|bfcl|multi_turn_base_27|gemma4_31b|C2|r3,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_27,base,inflation,C2,3,1,correct_endpoint,0,0,1,4,4,4.0,5.0,9,1,0,,
confirmatory|bfcl|multi_turn_base_27|gemma4_31b|C3|r3,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_27,base,inflation,C3,3,1,correct_endpoint,0,0,1,3,3,3.0,4.0,8,1,0,,7
confirmatory|bfcl|multi_turn_base_27|gemma4_31b|C4|r3,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_27,base,inflation,C4,3,1,correct_endpoint,0,0,1,3,3,3.0,4.0,8,1,0,0.17369753833736887,9
confirmatory|bfcl|multi_turn_base_27|gemma4_31b|C5|r3,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_27,base,inflation,C5,3,1,correct_endpoint,0,0,1,5,5,5.0,8.0,12,1,0,,31
confirmatory|bfcl|multi_turn_base_27|gemma4_31b|C0|r4,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_27,base,inflation,C0,4,1,correct_endpoint,0,0,1,4,4,4.0,5.0,9,1,0,,
confirmatory|bfcl|multi_turn_base_27|gemma4_31b|C1|r4,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_27,base,inflation,C1,4,1,correct_endpoint,0,0,1,5,5,5.0,6.0,10,1,0,,
confirmatory|bfcl|multi_turn_base_27|gemma4_31b|C2|r4,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_27,base,inflation,C2,4,1,correct_endpoint,0,0,1,4,4,4.0,5.0,9,1,0,,
confirmatory|bfcl|multi_turn_base_27|gemma4_31b|C3|r4,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_27,base,inflation,C3,4,1,correct_endpoint,0,0,1,3,3,3.0,4.0,8,1,0,,7
confirmatory|bfcl|multi_turn_base_27|gemma4_31b|C4|r4,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_27,base,inflation,C4,4,1,correct_endpoint,0,0,1,3,3,3.0,4.0,8,1,0,0.17369753833736887,9
confirmatory|bfcl|multi_turn_base_27|gemma4_31b|C5|r4,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_27,base,inflation,C5,4,1,correct_endpoint,0,0,1,5,5,5.0,8.0,12,1,0,,31
confirmatory|bfcl|multi_turn_base_37|gemma4_31b|C0|r0,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_37,base,inflation,C0,0,0,wrong_state_changing,0,0,1,11,11,5.5,5.5,13,2,0,,
confirmatory|bfcl|multi_turn_base_37|gemma4_31b|C1|r0,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_37,base,inflation,C1,0,0,wrong_state_changing,0,1,0,12,12,6.0,6.0,14,2,0,,
confirmatory|bfcl|multi_turn_base_37|gemma4_31b|C2|r0,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_37,base,inflation,C2,0,0,wrong_state_changing,0,1,0,15,15,7.5,7.5,17,2,0,,
confirmatory|bfcl|multi_turn_base_37|gemma4_31b|C3|r0,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_37,base,inflation,C3,0,0,wrong_state_changing,0,0,1,10,10,5.0,5.0,12,2,0,,7
confirmatory|bfcl|multi_turn_base_37|gemma4_31b|C4|r0,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_37,base,inflation,C4,0,0,wrong_state_changing,0,0,1,12,12,6.0,6.0,14,2,0,0.37673325262308316,8.333333333333334
confirmatory|bfcl|multi_turn_base_37|gemma4_31b|C5|r0,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_37,base,inflation,C5,0,0,wrong_state_changing,0,0,1,14,14,7.0,7.0,16,2,0,,31
confirmatory|bfcl|multi_turn_base_37|gemma4_31b|C0|r1,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_37,base,inflation,C0,1,0,wrong_state_changing,0,0,1,11,11,5.5,5.5,13,2,0,,
confirmatory|bfcl|multi_turn_base_37|gemma4_31b|C1|r1,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_37,base,inflation,C1,1,0,wrong_state_changing,0,1,0,12,12,6.0,6.0,14,2,0,,
confirmatory|bfcl|multi_turn_base_37|gemma4_31b|C2|r1,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_37,base,inflation,C2,1,0,wrong_state_changing,0,1,0,15,15,7.5,7.5,17,2,0,,
confirmatory|bfcl|multi_turn_base_37|gemma4_31b|C3|r1,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_37,base,inflation,C3,1,0,wrong_state_changing,0,0,1,10,10,5.0,5.0,12,2,0,,7
confirmatory|bfcl|multi_turn_base_37|gemma4_31b|C4|r1,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_37,base,inflation,C4,1,0,wrong_state_changing,0,0,1,12,12,6.0,6.0,14,2,0,0.37673325262308316,8.333333333333334
confirmatory|bfcl|multi_turn_base_37|gemma4_31b|C5|r1,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_37,base,inflation,C5,1,0,wrong_state_changing,0,0,1,14,14,7.0,7.0,16,2,0,,31
confirmatory|bfcl|multi_turn_base_37|gemma4_31b|C0|r2,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_37,base,inflation,C0,2,0,wrong_state_changing,0,0,1,11,11,5.5,5.5,13,2,0,,
confirmatory|bfcl|multi_turn_base_37|gemma4_31b|C1|r2,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_37,base,inflation,C1,2,0,wrong_state_changing,0,1,0,12,12,6.0,6.0,14,2,0,,
confirmatory|bfcl|multi_turn_base_37|gemma4_31b|C2|r2,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_37,base,inflation,C2,2,0,wrong_state_changing,0,1,0,15,15,7.5,7.5,17,2,0,,
confirmatory|bfcl|multi_turn_base_37|gemma4_31b|C3|r2,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_37,base,inflation,C3,2,0,wrong_state_changing,0,0,1,10,10,5.0,5.0,12,2,0,,7
confirmatory|bfcl|multi_turn_base_37|gemma4_31b|C4|r2,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_37,base,inflation,C4,2,0,wrong_state_changing,0,0,1,12,12,6.0,6.0,14,2,0,0.37673325262308316,8.333333333333334
confirmatory|bfcl|multi_turn_base_37|gemma4_31b|C5|r2,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_37,base,inflation,C5,2,0,wrong_state_changing,0,0,1,14,14,7.0,7.0,16,2,0,,31
confirmatory|bfcl|multi_turn_base_37|gemma4_31b|C0|r3,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_37,base,inflation,C0,3,0,wrong_state_changing,0,0,1,11,11,5.5,5.5,13,2,0,,
confirmatory|bfcl|multi_turn_base_37|gemma4_31b|C1|r3,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_37,base,inflation,C1,3,0,wrong_state_changing,0,1,0,12,12,6.0,6.0,14,2,0,,
confirmatory|bfcl|multi_turn_base_37|gemma4_31b|C2|r3,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_37,base,inflation,C2,3,0,wrong_state_changing,0,1,0,15,15,7.5,7.5,17,2,0,,
confirmatory|bfcl|multi_turn_base_37|gemma4_31b|C3|r3,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_37,base,inflation,C3,3,0,wrong_state_changing,0,0,1,10,10,5.0,5.0,12,2,0,,7
confirmatory|bfcl|multi_turn_base_37|gemma4_31b|C4|r3,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_37,base,inflation,C4,3,0,wrong_state_changing,0,0,1,12,12,6.0,6.0,14,2,0,0.37673325262308316,8.333333333333334
confirmatory|bfcl|multi_turn_base_37|gemma4_31b|C5|r3,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_37,base,inflation,C5,3,0,wrong_state_changing,0,0,1,14,14,7.0,7.0,16,2,0,,31
confirmatory|bfcl|multi_turn_base_37|gemma4_31b|C0|r4,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_37,base,inflation,C0,4,0,wrong_state_changing,0,0,1,11,11,5.5,5.5,13,2,0,,
confirmatory|bfcl|multi_turn_base_37|gemma4_31b|C1|r4,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_37,base,inflation,C1,4,0,wrong_state_changing,0,1,0,12,12,6.0,6.0,14,2,0,,
confirmatory|bfcl|multi_turn_base_37|gemma4_31b|C2|r4,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_37,base,inflation,C2,4,0,wrong_state_changing,0,1,0,15,15,7.5,7.5,17,2,0,,
confirmatory|bfcl|multi_turn_base_37|gemma4_31b|C3|r4,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_37,base,inflation,C3,4,0,wrong_state_changing,0,0,1,10,10,5.0,5.0,12,2,0,,7
confirmatory|bfcl|multi_turn_base_37|gemma4_31b|C4|r4,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_37,base,inflation,C4,4,0,wrong_state_changing,0,0,1,12,12,6.0,6.0,14,2,0,0.37673325262308316,8.333333333333334
confirmatory|bfcl|multi_turn_base_37|gemma4_31b|C5|r4,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_37,base,inflation,C5,4,0,wrong_state_changing,0,0,1,14,14,7.0,7.0,16,2,0,,31
confirmatory|bfcl|multi_turn_base_15|gemma4_31b|C0|r0,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_15,base,inflation,C0,0,1,correct_endpoint,0,0,1,0,0,0.0,1.0,7,1,0,,
confirmatory|bfcl|multi_turn_base_15|gemma4_31b|C1|r0,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_15,base,inflation,C1,0,1,correct_endpoint,0,0,1,0,0,0.0,1.0,7,1,0,,
confirmatory|bfcl|multi_turn_base_15|gemma4_31b|C2|r0,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_15,base,inflation,C2,0,1,correct_endpoint,0,0,1,0,0,0.0,1.0,7,1,0,,
confirmatory|bfcl|multi_turn_base_15|gemma4_31b|C3|r0,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_15,base,inflation,C3,0,1,correct_endpoint,0,0,1,0,0,0.0,1.0,7,1,0,,7
confirmatory|bfcl|multi_turn_base_15|gemma4_31b|C4|r0,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_15,base,inflation,C4,0,1,correct_endpoint,0,0,1,0,0,0.0,1.0,7,1,0,0.42332551452784506,8
confirmatory|bfcl|multi_turn_base_15|gemma4_31b|C5|r0,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_15,base,inflation,C5,0,1,correct_endpoint,0,0,1,0,0,0.0,1.0,7,1,0,,31
confirmatory|bfcl|multi_turn_base_15|gemma4_31b|C0|r1,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_15,base,inflation,C0,1,1,correct_endpoint,0,0,1,0,0,0.0,1.0,7,1,0,,
confirmatory|bfcl|multi_turn_base_15|gemma4_31b|C1|r1,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_15,base,inflation,C1,1,1,correct_endpoint,0,0,1,0,0,0.0,1.0,7,1,0,,
confirmatory|bfcl|multi_turn_base_15|gemma4_31b|C2|r1,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_15,base,inflation,C2,1,1,correct_endpoint,0,0,1,0,0,0.0,1.0,7,1,0,,
confirmatory|bfcl|multi_turn_base_15|gemma4_31b|C3|r1,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_15,base,inflation,C3,1,1,correct_endpoint,0,0,1,0,0,0.0,1.0,7,1,0,,7
confirmatory|bfcl|multi_turn_base_15|gemma4_31b|C4|r1,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_15,base,inflation,C4,1,1,correct_endpoint,0,0,1,0,0,0.0,1.0,7,1,0,0.42332551452784506,8
confirmatory|bfcl|multi_turn_base_15|gemma4_31b|C5|r1,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_15,base,inflation,C5,1,1,correct_endpoint,0,0,1,0,0,0.0,1.0,7,1,0,,31
confirmatory|bfcl|multi_turn_base_15|gemma4_31b|C0|r2,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_15,base,inflation,C0,2,1,correct_endpoint,0,0,1,0,0,0.0,1.0,7,1,0,,
confirmatory|bfcl|multi_turn_base_15|gemma4_31b|C1|r2,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_15,base,inflation,C1,2,1,correct_endpoint,0,0,1,0,0,0.0,1.0,7,1,0,,
confirmatory|bfcl|multi_turn_base_15|gemma4_31b|C2|r2,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_15,base,inflation,C2,2,1,correct_endpoint,0,0,1,0,0,0.0,1.0,7,1,0,,
confirmatory|bfcl|multi_turn_base_15|gemma4_31b|C3|r2,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_15,base,inflation,C3,2,1,correct_endpoint,0,0,1,0,0,0.0,1.0,7,1,0,,7
confirmatory|bfcl|multi_turn_base_15|gemma4_31b|C4|r2,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_15,base,inflation,C4,2,1,correct_endpoint,0,0,1,0,0,0.0,1.0,7,1,0,0.42332551452784506,8
confirmatory|bfcl|multi_turn_base_15|gemma4_31b|C5|r2,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_15,base,inflation,C5,2,1,correct_endpoint,0,0,1,0,0,0.0,1.0,7,1,0,,31
confirmatory|bfcl|multi_turn_base_15|gemma4_31b|C0|r3,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_15,base,inflation,C0,3,1,correct_endpoint,0,0,1,0,0,0.0,1.0,7,1,0,,
confirmatory|bfcl|multi_turn_base_15|gemma4_31b|C1|r3,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_15,base,inflation,C1,3,1,correct_endpoint,0,0,1,0,0,0.0,1.0,7,1,0,,
confirmatory|bfcl|multi_turn_base_15|gemma4_31b|C2|r3,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_15,base,inflation,C2,3,1,correct_endpoint,0,0,1,0,0,0.0,1.0,7,1,0,,
confirmatory|bfcl|multi_turn_base_15|gemma4_31b|C3|r3,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_15,base,inflation,C3,3,1,correct_endpoint,0,0,1,0,0,0.0,1.0,7,1,0,,7
confirmatory|bfcl|multi_turn_base_15|gemma4_31b|C4|r3,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_15,base,inflation,C4,3,1,correct_endpoint,0,0,1,0,0,0.0,1.0,7,1,0,0.42332551452784506,8
confirmatory|bfcl|multi_turn_base_15|gemma4_31b|C5|r3,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_15,base,inflation,C5,3,1,correct_endpoint,0,0,1,0,0,0.0,1.0,7,1,0,,31
confirmatory|bfcl|multi_turn_base_15|gemma4_31b|C0|r4,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_15,base,inflation,C0,4,1,correct_endpoint,0,0,1,0,0,0.0,1.0,7,1,0,,
confirmatory|bfcl|multi_turn_base_15|gemma4_31b|C1|r4,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_15,base,inflation,C1,4,1,correct_endpoint,0,0,1,0,0,0.0,1.0,7,1,0,,
confirmatory|bfcl|multi_turn_base_15|gemma4_31b|C2|r4,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_15,base,inflation,C2,4,1,correct_endpoint,0,0,1,0,0,0.0,1.0,7,1,0,,
confirmatory|bfcl|multi_turn_base_15|gemma4_31b|C3|r4,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_15,base,inflation,C3,4,1,correct_endpoint,0,0,1,0,0,0.0,1.0,7,1,0,,7
confirmatory|bfcl|multi_turn_base_15|gemma4_31b|C4|r4,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_15,base,inflation,C4,4,1,correct_endpoint,0,0,1,0,0,0.0,1.0,7,1,0,0.42332551452784506,8
confirmatory|bfcl|multi_turn_base_15|gemma4_31b|C5|r4,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_15,base,inflation,C5,4,1,correct_endpoint,0,0,1,0,0,0.0,1.0,7,1,0,,31
confirmatory|bfcl|multi_turn_base_25|gemma4_31b|C0|r0,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_25,base,inflation,C0,0,0,wrong_state_changing,0,0,1,2,2,2.0,1.0,5,1,0,,
confirmatory|bfcl|multi_turn_base_25|gemma4_31b|C1|r0,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_25,base,inflation,C1,0,0,wrong_state_changing,0,0,1,2,2,2.0,1.0,5,1,0,,
confirmatory|bfcl|multi_turn_base_25|gemma4_31b|C2|r0,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_25,base,inflation,C2,0,0,wrong_state_changing,0,0,1,2,2,2.0,1.0,5,1,0,,
confirmatory|bfcl|multi_turn_base_25|gemma4_31b|C3|r0,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_25,base,inflation,C3,0,0,wrong_state_changing,0,0,1,2,2,2.0,1.0,5,1,0,,7
confirmatory|bfcl|multi_turn_base_25|gemma4_31b|C4|r0,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_25,base,inflation,C4,0,0,wrong_state_changing,0,0,1,2,2,2.0,1.0,5,1,0,0.22993265738498786,8.75
confirmatory|bfcl|multi_turn_base_25|gemma4_31b|C5|r0,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_25,base,inflation,C5,0,1,correct_endpoint,0,0,1,6,6,6.0,4.5,19,1,0,,31
confirmatory|bfcl|multi_turn_base_25|gemma4_31b|C0|r1,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_25,base,inflation,C0,1,0,wrong_state_changing,0,0,1,2,2,2.0,1.0,5,1,0,,
confirmatory|bfcl|multi_turn_base_25|gemma4_31b|C1|r1,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_25,base,inflation,C1,1,0,wrong_state_changing,0,0,1,2,2,2.0,1.0,5,1,0,,
confirmatory|bfcl|multi_turn_base_25|gemma4_31b|C2|r1,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_25,base,inflation,C2,1,0,wrong_state_changing,0,0,1,2,2,2.0,1.0,5,1,0,,
confirmatory|bfcl|multi_turn_base_25|gemma4_31b|C3|r1,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_25,base,inflation,C3,1,0,wrong_state_changing,0,0,1,2,2,2.0,1.0,5,1,0,,7
confirmatory|bfcl|multi_turn_base_25|gemma4_31b|C4|r1,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_25,base,inflation,C4,1,0,wrong_state_changing,0,0,1,2,2,2.0,1.0,5,1,0,0.22993265738498786,8.75
confirmatory|bfcl|multi_turn_base_25|gemma4_31b|C5|r1,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_25,base,inflation,C5,1,1,correct_endpoint,0,0,1,6,6,6.0,4.5,19,1,0,,31
confirmatory|bfcl|multi_turn_base_25|gemma4_31b|C0|r2,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_25,base,inflation,C0,2,0,wrong_state_changing,0,0,1,2,2,2.0,1.0,5,1,0,,
confirmatory|bfcl|multi_turn_base_25|gemma4_31b|C1|r2,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_25,base,inflation,C1,2,0,wrong_state_changing,0,0,1,2,2,2.0,1.0,5,1,0,,
confirmatory|bfcl|multi_turn_base_25|gemma4_31b|C2|r2,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_25,base,inflation,C2,2,0,wrong_state_changing,0,0,1,2,2,2.0,1.0,5,1,0,,
confirmatory|bfcl|multi_turn_base_25|gemma4_31b|C3|r2,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_25,base,inflation,C3,2,0,wrong_state_changing,0,0,1,2,2,2.0,1.0,5,1,0,,7
