episode_id,batch,benchmark,model,task_id,task_type,family,condition,repeat,success,outcome_class,infra_failure,total_tool_calls,verification_depth,reads_before_first_mutation,first_state_changing_step,clarification_turns,no_state_change,verification_effort,total_verification_calls,duplicate_reads,alternative_evidence_calls,min_prereq_verification_calls,min_viable_total_verification_calls,n_interventions,mean_selector_score,mean_intervention_tokens
confirmatory|bfcl|multi_turn_base_143|qwen25_72b|C3|r1,r9v2,bfcl,qwen25_72b,multi_turn_base_143,base,compression,C3,1,0,wrong_state_changing,0,9,2.5,5,5,0,0,2.0,6,0,5,2,3,4,,7
confirmatory|bfcl|multi_turn_base_143|qwen25_72b|C4|r1,r9v2,bfcl,qwen25_72b,multi_turn_base_143,base,compression,C4,1,0,wrong_state_changing,0,9,2.5,5,5,0,0,2.0,6,0,5,2,3,4,2.16,9.25
confirmatory|bfcl|multi_turn_base_143|qwen25_72b|C5|r1,r9v2,bfcl,qwen25_72b,multi_turn_base_143,base,compression,C5,1,0,wrong_state_changing,0,8,3.0,6,6,1,0,2.0,6,0,6,2,3,4,,32
confirmatory|bfcl|multi_turn_base_143|qwen25_72b|C0|r2,r9v2,bfcl,qwen25_72b,multi_turn_base_143,base,compression,C0,2,1,correct_endpoint,0,9,2.5,5,5,0,0,2.0,6,0,5,2,3,0,,
confirmatory|bfcl|multi_turn_base_143|qwen25_72b|C1|r2,r9v2,bfcl,qwen25_72b,multi_turn_base_143,base,compression,C1,2,0,wrong_state_changing,0,9,2.5,5,5,0,0,2.0,6,0,5,2,3,0,,
confirmatory|bfcl|multi_turn_base_143|qwen25_72b|C2|r2,r9v2,bfcl,qwen25_72b,multi_turn_base_143,base,compression,C2,2,0,wrong_state_changing,0,5,1.5,3,3,3,0,1.0,3,0,3,2,3,0,,
confirmatory|bfcl|multi_turn_base_143|qwen25_72b|C3|r2,r9v2,bfcl,qwen25_72b,multi_turn_base_143,base,compression,C3,2,0,wrong_state_changing,0,9,2.5,5,5,0,0,2.0,6,0,5,2,3,4,,7
confirmatory|bfcl|multi_turn_base_143|qwen25_72b|C4|r2,r9v2,bfcl,qwen25_72b,multi_turn_base_143,base,compression,C4,2,0,wrong_state_changing,0,9,2.5,5,5,0,0,2.0,6,0,5,2,3,4,2.16,9.25
confirmatory|bfcl|multi_turn_base_143|qwen25_72b|C5|r2,r9v2,bfcl,qwen25_72b,multi_turn_base_143,base,compression,C5,2,0,wrong_state_changing,0,8,3.0,6,6,1,0,2.0,6,0,6,2,3,4,,32
confirmatory|bfcl|multi_turn_base_156|qwen25_72b|C0|r0,r9v2,bfcl,qwen25_72b,multi_turn_base_156,base,compression,C0,0,0,wrong_state_changing,0,6,1.0,1,1,3,0,0.6666666666666666,2,0,2,1,3,0,,
confirmatory|bfcl|multi_turn_base_156|qwen25_72b|C1|r0,r9v2,bfcl,qwen25_72b,multi_turn_base_156,base,compression,C1,0,0,wrong_state_changing,0,6,1.0,1,1,3,0,0.6666666666666666,2,0,2,1,3,0,,
confirmatory|bfcl|multi_turn_base_156|qwen25_72b|C2|r0,r9v2,bfcl,qwen25_72b,multi_turn_base_156,base,compression,C2,0,0,wrong_state_changing,0,6,1.0,1,1,3,0,0.6666666666666666,2,0,2,1,3,0,,
confirmatory|bfcl|multi_turn_base_156|qwen25_72b|C3|r0,r9v2,bfcl,qwen25_72b,multi_turn_base_156,base,compression,C3,0,1,correct_endpoint,0,7,1.0,1,1,0,0,1.0,3,0,3,1,3,5,,7
confirmatory|bfcl|multi_turn_base_156|qwen25_72b|C4|r0,r9v2,bfcl,qwen25_72b,multi_turn_base_156,base,compression,C4,0,1,correct_endpoint,0,7,1.0,1,1,0,0,1.0,3,0,3,1,3,4,4.8711,11.25
confirmatory|bfcl|multi_turn_base_156|qwen25_72b|C5|r0,r9v2,bfcl,qwen25_72b,multi_turn_base_156,base,compression,C5,0,1,correct_endpoint,0,7,1.0,1,1,0,0,1.0,3,0,3,1,3,5,,32
confirmatory|bfcl|multi_turn_base_156|qwen25_72b|C0|r1,r9v2,bfcl,qwen25_72b,multi_turn_base_156,base,compression,C0,1,0,wrong_state_changing,0,6,1.0,1,1,3,0,0.6666666666666666,2,0,2,1,3,0,,
confirmatory|bfcl|multi_turn_base_156|qwen25_72b|C1|r1,r9v2,bfcl,qwen25_72b,multi_turn_base_156,base,compression,C1,1,0,wrong_state_changing,0,6,1.0,1,1,3,0,0.6666666666666666,2,0,2,1,3,0,,
confirmatory|bfcl|multi_turn_base_156|qwen25_72b|C2|r1,r9v2,bfcl,qwen25_72b,multi_turn_base_156,base,compression,C2,1,0,wrong_state_changing,0,6,1.0,1,1,1,0,0.6666666666666666,2,0,2,1,3,0,,
confirmatory|bfcl|multi_turn_base_156|qwen25_72b|C3|r1,r9v2,bfcl,qwen25_72b,multi_turn_base_156,base,compression,C3,1,1,correct_endpoint,0,7,1.0,1,1,0,0,1.0,3,0,3,1,3,5,,7
confirmatory|bfcl|multi_turn_base_156|qwen25_72b|C4|r1,r9v2,bfcl,qwen25_72b,multi_turn_base_156,base,compression,C4,1,1,correct_endpoint,0,7,1.0,1,1,0,0,1.0,3,0,3,1,3,4,4.8711,11.25
confirmatory|bfcl|multi_turn_base_156|qwen25_72b|C5|r1,r9v2,bfcl,qwen25_72b,multi_turn_base_156,base,compression,C5,1,1,correct_endpoint,0,7,1.0,1,1,0,0,1.0,3,0,3,1,3,5,,32
confirmatory|bfcl|multi_turn_base_156|qwen25_72b|C0|r2,r9v2,bfcl,qwen25_72b,multi_turn_base_156,base,compression,C0,2,0,wrong_state_changing,0,6,1.0,1,1,3,0,0.6666666666666666,2,0,2,1,3,0,,
confirmatory|bfcl|multi_turn_base_156|qwen25_72b|C1|r2,r9v2,bfcl,qwen25_72b,multi_turn_base_156,base,compression,C1,2,0,wrong_state_changing,0,6,1.0,1,1,3,0,0.6666666666666666,2,0,2,1,3,0,,
confirmatory|bfcl|multi_turn_base_156|qwen25_72b|C2|r2,r9v2,bfcl,qwen25_72b,multi_turn_base_156,base,compression,C2,2,0,wrong_state_changing,0,6,1.0,1,1,1,0,0.6666666666666666,2,0,2,1,3,0,,
confirmatory|bfcl|multi_turn_base_156|qwen25_72b|C3|r2,r9v2,bfcl,qwen25_72b,multi_turn_base_156,base,compression,C3,2,1,correct_endpoint,0,7,1.0,1,1,0,0,1.0,3,0,3,1,3,5,,7
confirmatory|bfcl|multi_turn_base_156|qwen25_72b|C4|r2,r9v2,bfcl,qwen25_72b,multi_turn_base_156,base,compression,C4,2,1,correct_endpoint,0,7,1.0,1,1,0,0,1.0,3,0,3,1,3,4,4.8711,11.25
confirmatory|bfcl|multi_turn_base_156|qwen25_72b|C5|r2,r9v2,bfcl,qwen25_72b,multi_turn_base_156,base,compression,C5,2,1,correct_endpoint,0,7,1.0,1,1,0,0,1.0,3,0,3,1,3,5,,32
confirmatory|bfcl|multi_turn_miss_param_90|qwen25_72b|C0|r0,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_90,miss_param,compression,C0,0,0,wrong_state_changing,0,12,1.0,1,1,3,0,2.0,8,3,5,1,4,0,,
confirmatory|bfcl|multi_turn_miss_param_90|qwen25_72b|C1|r0,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_90,miss_param,compression,C1,0,0,wrong_state_changing,0,17,1.0,1,1,2,0,2.75,11,3,6,1,4,0,,
confirmatory|bfcl|multi_turn_miss_param_90|qwen25_72b|C2|r0,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_90,miss_param,compression,C2,0,0,wrong_state_changing,0,6,1.0,1,1,4,0,1.25,5,1,4,1,4,0,,
confirmatory|bfcl|multi_turn_miss_param_90|qwen25_72b|C3|r0,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_90,miss_param,compression,C3,0,0,wrong_state_changing,0,14,1.0,1,1,2,0,2.0,8,3,5,1,4,5,,7
confirmatory|bfcl|multi_turn_miss_param_90|qwen25_72b|C4|r0,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_90,miss_param,compression,C4,0,0,wrong_state_changing,0,15,1.0,1,1,2,0,2.0,8,2,5,1,4,4,3.5155,10.25
confirmatory|bfcl|multi_turn_miss_param_90|qwen25_72b|C5|r0,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_90,miss_param,compression,C5,0,0,wrong_state_changing,0,16,1.0,1,1,0,0,2.25,9,2,5,1,4,5,,32
confirmatory|bfcl|multi_turn_miss_param_90|qwen25_72b|C0|r1,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_90,miss_param,compression,C0,1,0,wrong_state_changing,0,12,1.0,1,1,3,0,2.0,8,3,5,1,4,0,,
confirmatory|bfcl|multi_turn_miss_param_90|qwen25_72b|C1|r1,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_90,miss_param,compression,C1,1,0,wrong_state_changing,0,16,1.0,1,1,2,0,2.5,10,3,5,1,4,0,,
confirmatory|bfcl|multi_turn_miss_param_90|qwen25_72b|C2|r1,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_90,miss_param,compression,C2,1,0,wrong_state_changing,0,6,1.0,1,1,4,0,1.25,5,1,4,1,4,0,,
confirmatory|bfcl|multi_turn_miss_param_90|qwen25_72b|C3|r1,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_90,miss_param,compression,C3,1,0,wrong_state_changing,0,14,1.0,1,1,2,0,2.0,8,3,5,1,4,5,,7
confirmatory|bfcl|multi_turn_miss_param_90|qwen25_72b|C4|r1,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_90,miss_param,compression,C4,1,0,wrong_state_changing,0,15,1.0,1,1,2,0,2.0,8,2,5,1,4,4,3.5155,10.25
confirmatory|bfcl|multi_turn_miss_param_90|qwen25_72b|C5|r1,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_90,miss_param,compression,C5,1,0,wrong_state_changing,0,16,1.0,1,1,0,0,2.25,9,2,5,1,4,5,,32
confirmatory|bfcl|multi_turn_miss_param_90|qwen25_72b|C0|r2,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_90,miss_param,compression,C0,2,0,wrong_state_changing,0,12,1.0,1,1,3,0,2.0,8,3,5,1,4,0,,
confirmatory|bfcl|multi_turn_miss_param_90|qwen25_72b|C1|r2,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_90,miss_param,compression,C1,2,0,wrong_state_changing,0,16,1.0,1,1,2,0,2.5,10,3,5,1,4,0,,
confirmatory|bfcl|multi_turn_miss_param_90|qwen25_72b|C2|r2,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_90,miss_param,compression,C2,2,0,wrong_state_changing,0,6,1.0,1,1,4,0,1.25,5,1,4,1,4,0,,
confirmatory|bfcl|multi_turn_miss_param_90|qwen25_72b|C3|r2,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_90,miss_param,compression,C3,2,0,wrong_state_changing,0,14,1.0,1,1,2,0,2.0,8,3,5,1,4,5,,7
confirmatory|bfcl|multi_turn_miss_param_90|qwen25_72b|C4|r2,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_90,miss_param,compression,C4,2,0,wrong_state_changing,0,15,1.0,1,1,2,0,2.0,8,2,5,1,4,4,3.5155,10.25
confirmatory|bfcl|multi_turn_miss_param_90|qwen25_72b|C5|r2,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_90,miss_param,compression,C5,2,0,wrong_state_changing,0,16,1.0,1,1,0,0,2.25,9,2,5,1,4,5,,32
confirmatory|bfcl|multi_turn_base_28|qwen25_72b|C0|r0,r9v2,bfcl,qwen25_72b,multi_turn_base_28,base,compression,C0,0,0,wrong_state_changing,0,7,1.25,5,5,3,0,1.25,5,0,5,4,4,0,,
confirmatory|bfcl|multi_turn_base_28|qwen25_72b|C1|r0,r9v2,bfcl,qwen25_72b,multi_turn_base_28,base,compression,C1,0,1,correct_endpoint,0,7,1.25,5,5,3,0,1.25,5,0,5,4,4,0,,
confirmatory|bfcl|multi_turn_base_28|qwen25_72b|C2|r0,r9v2,bfcl,qwen25_72b,multi_turn_base_28,base,compression,C2,0,1,correct_endpoint,0,7,1.25,5,5,3,0,1.25,5,0,5,4,4,0,,
confirmatory|bfcl|multi_turn_base_28|qwen25_72b|C3|r0,r9v2,bfcl,qwen25_72b,multi_turn_base_28,base,compression,C3,0,0,wrong_state_changing,0,7,1.25,5,5,3,0,1.25,5,0,5,4,4,3,,7
confirmatory|bfcl|multi_turn_base_28|qwen25_72b|C4|r0,r9v2,bfcl,qwen25_72b,multi_turn_base_28,base,compression,C4,0,0,wrong_state_changing,0,7,1.25,5,5,3,0,1.25,5,0,5,4,4,3,1.0673,7
confirmatory|bfcl|multi_turn_base_28|qwen25_72b|C5|r0,r9v2,bfcl,qwen25_72b,multi_turn_base_28,base,compression,C5,0,0,wrong_state_changing,0,7,1.25,5,5,0,0,1.25,5,0,5,4,4,3,,32
confirmatory|bfcl|multi_turn_base_28|qwen25_72b|C0|r1,r9v2,bfcl,qwen25_72b,multi_turn_base_28,base,compression,C0,1,0,wrong_state_changing,0,7,1.25,5,5,3,0,1.25,5,0,5,4,4,0,,
confirmatory|bfcl|multi_turn_base_28|qwen25_72b|C1|r1,r9v2,bfcl,qwen25_72b,multi_turn_base_28,base,compression,C1,1,1,correct_endpoint,0,7,1.25,5,5,3,0,1.25,5,0,5,4,4,0,,
confirmatory|bfcl|multi_turn_base_28|qwen25_72b|C2|r1,r9v2,bfcl,qwen25_72b,multi_turn_base_28,base,compression,C2,1,1,correct_endpoint,0,7,1.25,5,5,3,0,1.25,5,0,5,4,4,0,,
confirmatory|bfcl|multi_turn_base_28|qwen25_72b|C3|r1,r9v2,bfcl,qwen25_72b,multi_turn_base_28,base,compression,C3,1,0,wrong_state_changing,0,7,1.25,5,5,3,0,1.25,5,0,5,4,4,3,,7
confirmatory|bfcl|multi_turn_base_28|qwen25_72b|C4|r1,r9v2,bfcl,qwen25_72b,multi_turn_base_28,base,compression,C4,1,1,correct_endpoint,0,7,1.25,5,5,1,0,1.25,5,0,5,4,4,3,1.0673,7
confirmatory|bfcl|multi_turn_base_28|qwen25_72b|C5|r1,r9v2,bfcl,qwen25_72b,multi_turn_base_28,base,compression,C5,1,0,wrong_state_changing,0,7,1.25,5,5,0,0,1.25,5,0,5,4,4,3,,32
confirmatory|bfcl|multi_turn_base_28|qwen25_72b|C0|r2,r9v2,bfcl,qwen25_72b,multi_turn_base_28,base,compression,C0,2,0,wrong_state_changing,0,7,1.25,5,5,3,0,1.25,5,0,5,4,4,0,,
confirmatory|bfcl|multi_turn_base_28|qwen25_72b|C1|r2,r9v2,bfcl,qwen25_72b,multi_turn_base_28,base,compression,C1,2,1,correct_endpoint,0,7,1.25,5,5,3,0,1.25,5,0,5,4,4,0,,
confirmatory|bfcl|multi_turn_base_28|qwen25_72b|C2|r2,r9v2,bfcl,qwen25_72b,multi_turn_base_28,base,compression,C2,2,1,correct_endpoint,0,7,1.25,5,5,3,0,1.25,5,0,5,4,4,0,,
confirmatory|bfcl|multi_turn_base_28|qwen25_72b|C3|r2,r9v2,bfcl,qwen25_72b,multi_turn_base_28,base,compression,C3,2,0,wrong_state_changing,0,7,1.25,5,5,3,0,1.25,5,0,5,4,4,3,,7
confirmatory|bfcl|multi_turn_base_28|qwen25_72b|C4|r2,r9v2,bfcl,qwen25_72b,multi_turn_base_28,base,compression,C4,2,1,correct_endpoint,0,7,1.25,5,5,1,0,1.25,5,0,5,4,4,3,1.0673,7
confirmatory|bfcl|multi_turn_base_28|qwen25_72b|C5|r2,r9v2,bfcl,qwen25_72b,multi_turn_base_28,base,compression,C5,2,0,wrong_state_changing,0,7,1.25,5,5,0,0,1.25,5,0,5,4,4,3,,32
confirmatory|bfcl|multi_turn_base_81|qwen25_72b|C0|r0,r9v2,bfcl,qwen25_72b,multi_turn_base_81,base,compression,C0,0,1,correct_endpoint,0,13,1.0,1,1,0,0,2.25,9,2,6,1,4,0,,
confirmatory|bfcl|multi_turn_base_81|qwen25_72b|C1|r0,r9v2,bfcl,qwen25_72b,multi_turn_base_81,base,compression,C1,0,1,correct_endpoint,0,13,1.0,1,1,0,0,2.25,9,2,6,1,4,0,,
confirmatory|bfcl|multi_turn_base_81|qwen25_72b|C2|r0,r9v2,bfcl,qwen25_72b,multi_turn_base_81,base,compression,C2,0,0,wrong_state_changing,0,7,1.0,1,1,3,0,1.5,6,0,5,1,4,0,,
confirmatory|bfcl|multi_turn_base_81|qwen25_72b|C3|r0,r9v2,bfcl,qwen25_72b,multi_turn_base_81,base,compression,C3,0,0,wrong_state_changing,0,7,1.0,1,1,2,0,1.5,6,0,5,1,4,4,,7
confirmatory|bfcl|multi_turn_base_81|qwen25_72b|C4|r0,r9v2,bfcl,qwen25_72b,multi_turn_base_81,base,compression,C4,0,0,wrong_state_changing,0,7,1.0,1,1,1,0,1.5,6,0,5,1,4,4,2.165,8.25
confirmatory|bfcl|multi_turn_base_81|qwen25_72b|C5|r0,r9v2,bfcl,qwen25_72b,multi_turn_base_81,base,compression,C5,0,0,wrong_state_changing,0,7,1.0,1,1,1,0,1.5,6,0,5,1,4,4,,32
confirmatory|bfcl|multi_turn_base_81|qwen25_72b|C0|r1,r9v2,bfcl,qwen25_72b,multi_turn_base_81,base,compression,C0,1,1,correct_endpoint,0,13,1.0,1,1,0,0,2.25,9,2,6,1,4,0,,
confirmatory|bfcl|multi_turn_base_81|qwen25_72b|C1|r1,r9v2,bfcl,qwen25_72b,multi_turn_base_81,base,compression,C1,1,1,correct_endpoint,0,13,1.0,1,1,0,0,2.25,9,2,6,1,4,0,,
confirmatory|bfcl|multi_turn_base_81|qwen25_72b|C2|r1,r9v2,bfcl,qwen25_72b,multi_turn_base_81,base,compression,C2,1,0,wrong_state_changing,0,7,1.0,1,1,3,0,1.5,6,0,5,1,4,0,,
confirmatory|bfcl|multi_turn_base_81|qwen25_72b|C3|r1,r9v2,bfcl,qwen25_72b,multi_turn_base_81,base,compression,C3,1,0,wrong_state_changing,0,13,1.0,1,1,1,0,2.25,9,2,6,1,4,4,,7
confirmatory|bfcl|multi_turn_base_81|qwen25_72b|C4|r1,r9v2,bfcl,qwen25_72b,multi_turn_base_81,base,compression,C4,1,0,wrong_state_changing,0,7,1.0,1,1,1,0,1.5,6,0,5,1,4,4,2.165,8.25
confirmatory|bfcl|multi_turn_base_81|qwen25_72b|C5|r1,r9v2,bfcl,qwen25_72b,multi_turn_base_81,base,compression,C5,1,0,wrong_state_changing,0,7,1.0,1,1,1,0,1.5,6,0,5,1,4,4,,32
confirmatory|bfcl|multi_turn_base_81|qwen25_72b|C0|r2,r9v2,bfcl,qwen25_72b,multi_turn_base_81,base,compression,C0,2,1,correct_endpoint,0,13,1.0,1,1,0,0,2.25,9,2,6,1,4,0,,
confirmatory|bfcl|multi_turn_base_81|qwen25_72b|C1|r2,r9v2,bfcl,qwen25_72b,multi_turn_base_81,base,compression,C1,2,1,correct_endpoint,0,13,1.0,1,1,0,0,2.25,9,2,6,1,4,0,,
confirmatory|bfcl|multi_turn_base_81|qwen25_72b|C2|r2,r9v2,bfcl,qwen25_72b,multi_turn_base_81,base,compression,C2,2,0,wrong_state_changing,0,7,1.0,1,1,3,0,1.5,6,0,5,1,4,0,,
confirmatory|bfcl|multi_turn_base_81|qwen25_72b|C3|r2,r9v2,bfcl,qwen25_72b,multi_turn_base_81,base,compression,C3,2,0,wrong_state_changing,0,13,1.0,1,1,1,0,2.25,9,2,6,1,4,4,,7
confirmatory|bfcl|multi_turn_base_81|qwen25_72b|C4|r2,r9v2,bfcl,qwen25_72b,multi_turn_base_81,base,compression,C4,2,0,wrong_state_changing,0,7,1.0,1,1,1,0,1.5,6,0,5,1,4,4,2.165,8.25
confirmatory|bfcl|multi_turn_base_81|qwen25_72b|C5|r2,r9v2,bfcl,qwen25_72b,multi_turn_base_81,base,compression,C5,2,0,wrong_state_changing,0,7,1.0,1,1,1,0,1.5,6,0,5,1,4,4,,32
confirmatory|bfcl|multi_turn_miss_param_188|qwen25_72b|C0|r0,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_188,miss_param,compression,C0,0,0,wrong_state_changing,0,5,1.0,3,3,4,0,0.8,4,0,4,3,5,0,,
confirmatory|bfcl|multi_turn_miss_param_188|qwen25_72b|C1|r0,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_188,miss_param,compression,C1,0,0,infrastructure_failure,1,2,21.0,2,,1,1,0.4,2,0,2,3,5,0,,
confirmatory|bfcl|multi_turn_miss_param_188|qwen25_72b|C0|r1,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_188,miss_param,compression,C0,1,0,wrong_state_changing,0,5,1.0,3,3,4,0,0.8,4,0,4,3,5,0,,
confirmatory|bfcl|multi_turn_miss_param_188|qwen25_72b|C1|r1,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_188,miss_param,compression,C1,1,0,infrastructure_failure,1,2,21.0,2,,1,1,0.4,2,0,2,3,5,0,,
confirmatory|bfcl|multi_turn_miss_param_188|qwen25_72b|C0|r2,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_188,miss_param,compression,C0,2,0,wrong_state_changing,0,5,1.0,3,3,4,0,0.8,4,0,4,3,5,0,,
confirmatory|bfcl|multi_turn_miss_param_188|qwen25_72b|C1|r2,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_188,miss_param,compression,C1,2,0,infrastructure_failure,1,2,21.0,2,,1,1,0.4,2,0,2,3,5,0,,
confirmatory|bfcl|multi_turn_miss_param_89|qwen25_72b|C0|r0,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_89,miss_param,compression,C0,0,0,wrong_state_changing,0,24,1.5,6,6,2,0,5.0,20,4,6,4,4,0,,
confirmatory|bfcl|multi_turn_miss_param_89|qwen25_72b|C1|r0,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_89,miss_param,compression,C1,0,0,wrong_state_changing,0,9,0.25,1,1,3,0,1.25,5,2,3,4,4,0,,
confirmatory|bfcl|multi_turn_miss_param_89|qwen25_72b|C2|r0,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_89,miss_param,compression,C2,0,1,correct_endpoint,0,13,1.25,5,5,2,0,2.25,9,2,6,4,4,0,,
confirmatory|bfcl|multi_turn_miss_param_89|qwen25_72b|C3|r0,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_89,miss_param,compression,C3,0,0,wrong_state_changing,0,12,1.25,5,5,2,0,2.0,8,1,4,4,4,5,,7
confirmatory|bfcl|multi_turn_miss_param_89|qwen25_72b|C4|r0,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_89,miss_param,compression,C4,0,0,wrong_state_changing,0,23,1.25,5,5,2,0,4.75,19,4,5,4,4,4,4.8711,11.25
confirmatory|bfcl|multi_turn_miss_param_89|qwen25_72b|C5|r0,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_89,miss_param,compression,C5,0,0,wrong_state_changing,0,11,0.75,3,3,0,0,1.75,7,2,5,4,4,5,,32
confirmatory|bfcl|multi_turn_miss_param_89|qwen25_72b|C0|r1,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_89,miss_param,compression,C0,1,0,wrong_state_changing,0,24,1.5,6,6,2,0,5.0,20,4,6,4,4,0,,
confirmatory|bfcl|multi_turn_miss_param_89|qwen25_72b|C1|r1,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_89,miss_param,compression,C1,1,0,wrong_state_changing,0,9,0.25,1,1,3,0,1.25,5,2,3,4,4,0,,
confirmatory|bfcl|multi_turn_miss_param_89|qwen25_72b|C2|r1,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_89,miss_param,compression,C2,1,1,correct_endpoint,0,13,1.25,5,5,2,0,2.25,9,2,6,4,4,0,,
confirmatory|bfcl|multi_turn_miss_param_89|qwen25_72b|C3|r1,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_89,miss_param,compression,C3,1,0,wrong_state_changing,0,14,1.25,5,5,2,0,2.5,10,2,5,4,4,5,,7
confirmatory|bfcl|multi_turn_miss_param_89|qwen25_72b|C4|r1,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_89,miss_param,compression,C4,1,0,wrong_state_changing,0,23,1.25,5,5,2,0,4.75,19,4,5,4,4,4,4.8711,11.25
confirmatory|bfcl|multi_turn_miss_param_89|qwen25_72b|C5|r1,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_89,miss_param,compression,C5,1,0,wrong_state_changing,0,11,0.75,3,3,0,0,1.75,7,2,5,4,4,5,,32
confirmatory|bfcl|multi_turn_miss_param_89|qwen25_72b|C0|r2,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_89,miss_param,compression,C0,2,0,wrong_state_changing,0,24,1.5,6,6,2,0,5.0,20,4,6,4,4,0,,
confirmatory|bfcl|multi_turn_miss_param_89|qwen25_72b|C1|r2,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_89,miss_param,compression,C1,2,0,wrong_state_changing,0,9,0.25,1,1,3,0,1.25,5,2,3,4,4,0,,
confirmatory|bfcl|multi_turn_miss_param_89|qwen25_72b|C2|r2,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_89,miss_param,compression,C2,2,1,correct_endpoint,0,13,1.25,5,5,2,0,2.25,9,2,6,4,4,0,,
confirmatory|bfcl|multi_turn_miss_param_89|qwen25_72b|C3|r2,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_89,miss_param,compression,C3,2,0,wrong_state_changing,0,14,1.25,5,5,2,0,2.5,10,2,5,4,4,5,,7
confirmatory|bfcl|multi_turn_miss_param_89|qwen25_72b|C4|r2,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_89,miss_param,compression,C4,2,0,wrong_state_changing,0,23,1.25,5,5,2,0,4.75,19,4,5,4,4,4,4.8711,11.25
confirmatory|bfcl|multi_turn_miss_param_89|qwen25_72b|C5|r2,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_89,miss_param,compression,C5,2,0,wrong_state_changing,0,11,0.75,3,3,0,0,1.75,7,2,5,4,4,5,,32
confirmatory|bfcl|multi_turn_base_158|qwen25_72b|C0|r0,r9v2,bfcl,qwen25_72b,multi_turn_base_158,base,compression,C0,0,0,no_state_change,0,3,21.0,2,,2,1,1.0,2,0,2,2,2,0,,
confirmatory|bfcl|multi_turn_base_158|qwen25_72b|C1|r0,r9v2,bfcl,qwen25_72b,multi_turn_base_158,base,compression,C1,0,0,no_state_change,0,3,21.0,2,,2,1,1.0,2,0,2,2,2,0,,
confirmatory|bfcl|multi_turn_base_158|qwen25_72b|C2|r0,r9v2,bfcl,qwen25_72b,multi_turn_base_158,base,compression,C2,0,1,correct_endpoint,0,4,1.0,2,2,2,0,1.0,2,0,2,2,2,0,,
confirmatory|bfcl|multi_turn_base_158|qwen25_72b|C3|r0,r9v2,bfcl,qwen25_72b,multi_turn_base_158,base,compression,C3,0,1,correct_endpoint,0,5,1.5,3,3,0,0,1.5,3,0,3,2,2,3,,7
confirmatory|bfcl|multi_turn_base_158|qwen25_72b|C4|r0,r9v2,bfcl,qwen25_72b,multi_turn_base_158,base,compression,C4,0,1,correct_endpoint,0,5,1.5,3,3,0,0,1.5,3,0,3,2,2,3,4.6753,11
confirmatory|bfcl|multi_turn_base_158|qwen25_72b|C5|r0,r9v2,bfcl,qwen25_72b,multi_turn_base_158,base,compression,C5,0,1,correct_endpoint,0,4,1.0,2,2,0,0,1.0,2,0,2,2,2,3,,32
confirmatory|bfcl|multi_turn_base_158|qwen25_72b|C0|r1,r9v2,bfcl,qwen25_72b,multi_turn_base_158,base,compression,C0,1,0,no_state_change,0,3,21.0,2,,2,1,1.0,2,0,2,2,2,0,,
