episode_id,batch,benchmark,model,task_id,task_type,family,condition,repeat,success,outcome_class,infra_failure,total_tool_calls,verification_depth,reads_before_first_mutation,first_state_changing_step,clarification_turns,no_state_change,verification_effort,total_verification_calls,duplicate_reads,alternative_evidence_calls,min_prereq_verification_calls,min_viable_total_verification_calls,n_interventions,mean_selector_score,mean_intervention_tokens
confirmatory|bfcl|multi_turn_base_79|gemma4_31b|C5|r3,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_79,base,inflation,C5,3,0,wrong_state_changing,0,12,2.0,2,2,2,0,11.0,11,7,3,1,1,3,,31
confirmatory|bfcl|multi_turn_base_79|gemma4_31b|C0|r4,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_79,base,inflation,C0,4,1,correct_endpoint,0,7,0.0,0,0,0,0,2.0,2,1,1,1,1,0,,
confirmatory|bfcl|multi_turn_base_79|gemma4_31b|C1|r4,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_79,base,inflation,C1,4,0,wrong_state_changing,0,3,0.0,0,0,2,0,2.0,2,0,2,1,1,0,,
confirmatory|bfcl|multi_turn_base_79|gemma4_31b|C2|r4,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_79,base,inflation,C2,4,0,wrong_state_changing,0,3,0.0,0,0,2,0,2.0,2,0,2,1,1,0,,
confirmatory|bfcl|multi_turn_base_79|gemma4_31b|C3|r4,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_79,base,inflation,C3,4,0,wrong_state_changing,0,3,0.0,0,0,2,0,2.0,2,0,2,1,1,3,,7
confirmatory|bfcl|multi_turn_base_79|gemma4_31b|C4|r4,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_79,base,inflation,C4,4,1,correct_endpoint,0,7,0.0,0,0,0,0,2.0,2,1,1,1,1,3,-0.0293,9.67
confirmatory|bfcl|multi_turn_base_79|gemma4_31b|C5|r4,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_79,base,inflation,C5,4,0,wrong_state_changing,0,12,2.0,2,2,2,0,11.0,11,7,3,1,1,3,,31
confirmatory|bfcl|multi_turn_base_27|gemma4_31b|C0|r0,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_27,base,inflation,C0,0,1,correct_endpoint,0,9,4.0,4,4,0,0,5.0,5,0,5,1,1,0,,
confirmatory|bfcl|multi_turn_base_27|gemma4_31b|C1|r0,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_27,base,inflation,C1,0,1,correct_endpoint,0,10,5.0,5,5,0,0,6.0,6,0,5,1,1,0,,
confirmatory|bfcl|multi_turn_base_27|gemma4_31b|C2|r0,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_27,base,inflation,C2,0,1,correct_endpoint,0,9,4.0,4,4,0,0,5.0,5,0,5,1,1,0,,
confirmatory|bfcl|multi_turn_base_27|gemma4_31b|C3|r0,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_27,base,inflation,C3,0,1,correct_endpoint,0,8,3.0,3,3,0,0,4.0,4,1,3,1,1,3,,7
confirmatory|bfcl|multi_turn_base_27|gemma4_31b|C4|r0,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_27,base,inflation,C4,0,1,correct_endpoint,0,8,3.0,3,3,0,0,4.0,4,1,3,1,1,3,0.1737,9
confirmatory|bfcl|multi_turn_base_27|gemma4_31b|C5|r0,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_27,base,inflation,C5,0,1,correct_endpoint,0,12,5.0,5,5,0,0,8.0,8,3,5,1,1,3,,31
confirmatory|bfcl|multi_turn_base_27|gemma4_31b|C0|r1,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_27,base,inflation,C0,1,1,correct_endpoint,0,9,4.0,4,4,0,0,5.0,5,0,5,1,1,0,,
confirmatory|bfcl|multi_turn_base_27|gemma4_31b|C1|r1,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_27,base,inflation,C1,1,1,correct_endpoint,0,10,5.0,5,5,0,0,6.0,6,0,5,1,1,0,,
confirmatory|bfcl|multi_turn_base_27|gemma4_31b|C2|r1,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_27,base,inflation,C2,1,1,correct_endpoint,0,9,4.0,4,4,0,0,5.0,5,0,5,1,1,0,,
confirmatory|bfcl|multi_turn_base_27|gemma4_31b|C3|r1,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_27,base,inflation,C3,1,1,correct_endpoint,0,8,3.0,3,3,0,0,4.0,4,1,3,1,1,3,,7
confirmatory|bfcl|multi_turn_base_27|gemma4_31b|C4|r1,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_27,base,inflation,C4,1,1,correct_endpoint,0,8,3.0,3,3,0,0,4.0,4,1,3,1,1,3,0.1737,9
confirmatory|bfcl|multi_turn_base_27|gemma4_31b|C5|r1,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_27,base,inflation,C5,1,1,correct_endpoint,0,12,5.0,5,5,0,0,8.0,8,3,5,1,1,3,,31
confirmatory|bfcl|multi_turn_base_27|gemma4_31b|C0|r2,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_27,base,inflation,C0,2,1,correct_endpoint,0,9,4.0,4,4,0,0,5.0,5,0,5,1,1,0,,
confirmatory|bfcl|multi_turn_base_27|gemma4_31b|C1|r2,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_27,base,inflation,C1,2,1,correct_endpoint,0,10,5.0,5,5,0,0,6.0,6,0,5,1,1,0,,
confirmatory|bfcl|multi_turn_base_27|gemma4_31b|C2|r2,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_27,base,inflation,C2,2,1,correct_endpoint,0,9,4.0,4,4,0,0,5.0,5,0,5,1,1,0,,
confirmatory|bfcl|multi_turn_base_27|gemma4_31b|C3|r2,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_27,base,inflation,C3,2,1,correct_endpoint,0,8,3.0,3,3,0,0,4.0,4,1,3,1,1,3,,7
confirmatory|bfcl|multi_turn_base_27|gemma4_31b|C4|r2,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_27,base,inflation,C4,2,1,correct_endpoint,0,8,3.0,3,3,0,0,4.0,4,1,3,1,1,3,0.1737,9
confirmatory|bfcl|multi_turn_base_27|gemma4_31b|C5|r2,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_27,base,inflation,C5,2,1,correct_endpoint,0,12,5.0,5,5,0,0,8.0,8,3,5,1,1,3,,31
confirmatory|bfcl|multi_turn_base_27|gemma4_31b|C0|r3,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_27,base,inflation,C0,3,1,correct_endpoint,0,9,4.0,4,4,0,0,5.0,5,0,5,1,1,0,,
confirmatory|bfcl|multi_turn_base_27|gemma4_31b|C1|r3,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_27,base,inflation,C1,3,1,correct_endpoint,0,10,5.0,5,5,0,0,6.0,6,0,5,1,1,0,,
confirmatory|bfcl|multi_turn_base_27|gemma4_31b|C2|r3,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_27,base,inflation,C2,3,1,correct_endpoint,0,9,4.0,4,4,0,0,5.0,5,0,5,1,1,0,,
confirmatory|bfcl|multi_turn_base_27|gemma4_31b|C3|r3,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_27,base,inflation,C3,3,1,correct_endpoint,0,8,3.0,3,3,0,0,4.0,4,1,3,1,1,3,,7
confirmatory|bfcl|multi_turn_base_27|gemma4_31b|C4|r3,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_27,base,inflation,C4,3,1,correct_endpoint,0,8,3.0,3,3,0,0,4.0,4,1,3,1,1,3,0.1737,9
confirmatory|bfcl|multi_turn_base_27|gemma4_31b|C5|r3,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_27,base,inflation,C5,3,1,correct_endpoint,0,12,5.0,5,5,0,0,8.0,8,3,5,1,1,3,,31
confirmatory|bfcl|multi_turn_base_27|gemma4_31b|C0|r4,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_27,base,inflation,C0,4,1,correct_endpoint,0,9,4.0,4,4,0,0,5.0,5,0,5,1,1,0,,
confirmatory|bfcl|multi_turn_base_27|gemma4_31b|C1|r4,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_27,base,inflation,C1,4,1,correct_endpoint,0,10,5.0,5,5,0,0,6.0,6,0,5,1,1,0,,
confirmatory|bfcl|multi_turn_base_27|gemma4_31b|C2|r4,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_27,base,inflation,C2,4,1,correct_endpoint,0,9,4.0,4,4,0,0,5.0,5,0,5,1,1,0,,
confirmatory|bfcl|multi_turn_base_27|gemma4_31b|C3|r4,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_27,base,inflation,C3,4,1,correct_endpoint,0,8,3.0,3,3,0,0,4.0,4,1,3,1,1,3,,7
confirmatory|bfcl|multi_turn_base_27|gemma4_31b|C4|r4,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_27,base,inflation,C4,4,1,correct_endpoint,0,8,3.0,3,3,0,0,4.0,4,1,3,1,1,3,0.1737,9
confirmatory|bfcl|multi_turn_base_27|gemma4_31b|C5|r4,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_27,base,inflation,C5,4,1,correct_endpoint,0,12,5.0,5,5,0,0,8.0,8,3,5,1,1,3,,31
confirmatory|bfcl|multi_turn_base_37|gemma4_31b|C0|r0,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_37,base,inflation,C0,0,0,wrong_state_changing,0,13,5.5,11,11,0,0,5.5,11,1,7,2,2,0,,
confirmatory|bfcl|multi_turn_base_37|gemma4_31b|C1|r0,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_37,base,inflation,C1,0,0,wrong_state_changing,0,14,6.0,12,12,1,0,6.0,12,3,6,2,2,0,,
confirmatory|bfcl|multi_turn_base_37|gemma4_31b|C2|r0,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_37,base,inflation,C2,0,0,wrong_state_changing,0,17,7.5,15,15,1,0,7.5,15,5,7,2,2,0,,
confirmatory|bfcl|multi_turn_base_37|gemma4_31b|C3|r0,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_37,base,inflation,C3,0,0,wrong_state_changing,0,12,5.0,10,10,0,0,5.0,10,1,7,2,2,3,,7
confirmatory|bfcl|multi_turn_base_37|gemma4_31b|C4|r0,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_37,base,inflation,C4,0,0,wrong_state_changing,0,14,6.0,12,12,0,0,6.0,12,2,7,2,2,3,0.3767,8.33
confirmatory|bfcl|multi_turn_base_37|gemma4_31b|C5|r0,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_37,base,inflation,C5,0,0,wrong_state_changing,0,16,7.0,14,14,0,0,7.0,14,4,6,2,2,3,,31
confirmatory|bfcl|multi_turn_base_37|gemma4_31b|C0|r1,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_37,base,inflation,C0,1,0,wrong_state_changing,0,13,5.5,11,11,0,0,5.5,11,1,7,2,2,0,,
confirmatory|bfcl|multi_turn_base_37|gemma4_31b|C1|r1,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_37,base,inflation,C1,1,0,wrong_state_changing,0,14,6.0,12,12,1,0,6.0,12,3,6,2,2,0,,
confirmatory|bfcl|multi_turn_base_37|gemma4_31b|C2|r1,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_37,base,inflation,C2,1,0,wrong_state_changing,0,17,7.5,15,15,1,0,7.5,15,5,7,2,2,0,,
confirmatory|bfcl|multi_turn_base_37|gemma4_31b|C3|r1,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_37,base,inflation,C3,1,0,wrong_state_changing,0,12,5.0,10,10,0,0,5.0,10,1,7,2,2,3,,7
confirmatory|bfcl|multi_turn_base_37|gemma4_31b|C4|r1,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_37,base,inflation,C4,1,0,wrong_state_changing,0,14,6.0,12,12,0,0,6.0,12,2,7,2,2,3,0.3767,8.33
confirmatory|bfcl|multi_turn_base_37|gemma4_31b|C5|r1,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_37,base,inflation,C5,1,0,wrong_state_changing,0,16,7.0,14,14,0,0,7.0,14,4,6,2,2,3,,31
confirmatory|bfcl|multi_turn_base_37|gemma4_31b|C0|r2,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_37,base,inflation,C0,2,0,wrong_state_changing,0,13,5.5,11,11,0,0,5.5,11,1,7,2,2,0,,
confirmatory|bfcl|multi_turn_base_37|gemma4_31b|C1|r2,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_37,base,inflation,C1,2,0,wrong_state_changing,0,14,6.0,12,12,1,0,6.0,12,3,6,2,2,0,,
confirmatory|bfcl|multi_turn_base_37|gemma4_31b|C2|r2,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_37,base,inflation,C2,2,0,wrong_state_changing,0,17,7.5,15,15,1,0,7.5,15,5,7,2,2,0,,
confirmatory|bfcl|multi_turn_base_37|gemma4_31b|C3|r2,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_37,base,inflation,C3,2,0,wrong_state_changing,0,12,5.0,10,10,0,0,5.0,10,1,7,2,2,3,,7
confirmatory|bfcl|multi_turn_base_37|gemma4_31b|C4|r2,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_37,base,inflation,C4,2,0,wrong_state_changing,0,14,6.0,12,12,0,0,6.0,12,2,7,2,2,3,0.3767,8.33
confirmatory|bfcl|multi_turn_base_37|gemma4_31b|C5|r2,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_37,base,inflation,C5,2,0,wrong_state_changing,0,16,7.0,14,14,0,0,7.0,14,4,6,2,2,3,,31
confirmatory|bfcl|multi_turn_base_37|gemma4_31b|C0|r3,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_37,base,inflation,C0,3,0,wrong_state_changing,0,13,5.5,11,11,0,0,5.5,11,1,7,2,2,0,,
confirmatory|bfcl|multi_turn_base_37|gemma4_31b|C1|r3,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_37,base,inflation,C1,3,0,wrong_state_changing,0,14,6.0,12,12,1,0,6.0,12,3,6,2,2,0,,
confirmatory|bfcl|multi_turn_base_37|gemma4_31b|C2|r3,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_37,base,inflation,C2,3,0,wrong_state_changing,0,17,7.5,15,15,1,0,7.5,15,5,7,2,2,0,,
confirmatory|bfcl|multi_turn_base_37|gemma4_31b|C3|r3,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_37,base,inflation,C3,3,0,wrong_state_changing,0,12,5.0,10,10,0,0,5.0,10,1,7,2,2,3,,7
confirmatory|bfcl|multi_turn_base_37|gemma4_31b|C4|r3,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_37,base,inflation,C4,3,0,wrong_state_changing,0,14,6.0,12,12,0,0,6.0,12,2,7,2,2,3,0.3767,8.33
confirmatory|bfcl|multi_turn_base_37|gemma4_31b|C5|r3,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_37,base,inflation,C5,3,0,wrong_state_changing,0,16,7.0,14,14,0,0,7.0,14,4,6,2,2,3,,31
confirmatory|bfcl|multi_turn_base_37|gemma4_31b|C0|r4,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_37,base,inflation,C0,4,0,wrong_state_changing,0,13,5.5,11,11,0,0,5.5,11,1,7,2,2,0,,
confirmatory|bfcl|multi_turn_base_37|gemma4_31b|C1|r4,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_37,base,inflation,C1,4,0,wrong_state_changing,0,14,6.0,12,12,1,0,6.0,12,3,6,2,2,0,,
confirmatory|bfcl|multi_turn_base_37|gemma4_31b|C2|r4,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_37,base,inflation,C2,4,0,wrong_state_changing,0,17,7.5,15,15,1,0,7.5,15,5,7,2,2,0,,
confirmatory|bfcl|multi_turn_base_37|gemma4_31b|C3|r4,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_37,base,inflation,C3,4,0,wrong_state_changing,0,12,5.0,10,10,0,0,5.0,10,1,7,2,2,3,,7
confirmatory|bfcl|multi_turn_base_37|gemma4_31b|C4|r4,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_37,base,inflation,C4,4,0,wrong_state_changing,0,14,6.0,12,12,0,0,6.0,12,2,7,2,2,3,0.3767,8.33
confirmatory|bfcl|multi_turn_base_37|gemma4_31b|C5|r4,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_37,base,inflation,C5,4,0,wrong_state_changing,0,16,7.0,14,14,0,0,7.0,14,4,6,2,2,3,,31
confirmatory|bfcl|multi_turn_base_15|gemma4_31b|C0|r0,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_15,base,inflation,C0,0,1,correct_endpoint,0,7,0.0,0,0,0,0,1.0,5,0,3,1,5,0,,
confirmatory|bfcl|multi_turn_base_15|gemma4_31b|C1|r0,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_15,base,inflation,C1,0,1,correct_endpoint,0,7,0.0,0,0,0,0,1.0,5,0,3,1,5,0,,
confirmatory|bfcl|multi_turn_base_15|gemma4_31b|C2|r0,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_15,base,inflation,C2,0,1,correct_endpoint,0,7,0.0,0,0,0,0,1.0,5,0,3,1,5,0,,
confirmatory|bfcl|multi_turn_base_15|gemma4_31b|C3|r0,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_15,base,inflation,C3,0,1,correct_endpoint,0,7,0.0,0,0,0,0,1.0,5,0,3,1,5,5,,7
confirmatory|bfcl|multi_turn_base_15|gemma4_31b|C4|r0,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_15,base,inflation,C4,0,1,correct_endpoint,0,7,0.0,0,0,0,0,1.0,5,0,3,1,5,4,0.4233,8
confirmatory|bfcl|multi_turn_base_15|gemma4_31b|C5|r0,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_15,base,inflation,C5,0,1,correct_endpoint,0,7,0.0,0,0,0,0,1.0,5,0,3,1,5,5,,31
confirmatory|bfcl|multi_turn_base_15|gemma4_31b|C0|r1,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_15,base,inflation,C0,1,1,correct_endpoint,0,7,0.0,0,0,0,0,1.0,5,0,3,1,5,0,,
confirmatory|bfcl|multi_turn_base_15|gemma4_31b|C1|r1,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_15,base,inflation,C1,1,1,correct_endpoint,0,7,0.0,0,0,0,0,1.0,5,0,3,1,5,0,,
confirmatory|bfcl|multi_turn_base_15|gemma4_31b|C2|r1,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_15,base,inflation,C2,1,1,correct_endpoint,0,7,0.0,0,0,0,0,1.0,5,0,3,1,5,0,,
confirmatory|bfcl|multi_turn_base_15|gemma4_31b|C3|r1,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_15,base,inflation,C3,1,1,correct_endpoint,0,7,0.0,0,0,0,0,1.0,5,0,3,1,5,5,,7
confirmatory|bfcl|multi_turn_base_15|gemma4_31b|C4|r1,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_15,base,inflation,C4,1,1,correct_endpoint,0,7,0.0,0,0,0,0,1.0,5,0,3,1,5,4,0.4233,8
confirmatory|bfcl|multi_turn_base_15|gemma4_31b|C5|r1,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_15,base,inflation,C5,1,1,correct_endpoint,0,7,0.0,0,0,0,0,1.0,5,0,3,1,5,5,,31
confirmatory|bfcl|multi_turn_base_15|gemma4_31b|C0|r2,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_15,base,inflation,C0,2,1,correct_endpoint,0,7,0.0,0,0,0,0,1.0,5,0,3,1,5,0,,
confirmatory|bfcl|multi_turn_base_15|gemma4_31b|C1|r2,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_15,base,inflation,C1,2,1,correct_endpoint,0,7,0.0,0,0,0,0,1.0,5,0,3,1,5,0,,
confirmatory|bfcl|multi_turn_base_15|gemma4_31b|C2|r2,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_15,base,inflation,C2,2,1,correct_endpoint,0,7,0.0,0,0,0,0,1.0,5,0,3,1,5,0,,
confirmatory|bfcl|multi_turn_base_15|gemma4_31b|C3|r2,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_15,base,inflation,C3,2,1,correct_endpoint,0,7,0.0,0,0,0,0,1.0,5,0,3,1,5,5,,7
confirmatory|bfcl|multi_turn_base_15|gemma4_31b|C4|r2,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_15,base,inflation,C4,2,1,correct_endpoint,0,7,0.0,0,0,0,0,1.0,5,0,3,1,5,4,0.4233,8
confirmatory|bfcl|multi_turn_base_15|gemma4_31b|C5|r2,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_15,base,inflation,C5,2,1,correct_endpoint,0,7,0.0,0,0,0,0,1.0,5,0,3,1,5,5,,31
confirmatory|bfcl|multi_turn_base_15|gemma4_31b|C0|r3,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_15,base,inflation,C0,3,1,correct_endpoint,0,7,0.0,0,0,0,0,1.0,5,0,3,1,5,0,,
confirmatory|bfcl|multi_turn_base_15|gemma4_31b|C1|r3,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_15,base,inflation,C1,3,1,correct_endpoint,0,7,0.0,0,0,0,0,1.0,5,0,3,1,5,0,,
confirmatory|bfcl|multi_turn_base_15|gemma4_31b|C2|r3,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_15,base,inflation,C2,3,1,correct_endpoint,0,7,0.0,0,0,0,0,1.0,5,0,3,1,5,0,,
confirmatory|bfcl|multi_turn_base_15|gemma4_31b|C3|r3,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_15,base,inflation,C3,3,1,correct_endpoint,0,7,0.0,0,0,0,0,1.0,5,0,3,1,5,5,,7
confirmatory|bfcl|multi_turn_base_15|gemma4_31b|C4|r3,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_15,base,inflation,C4,3,1,correct_endpoint,0,7,0.0,0,0,0,0,1.0,5,0,3,1,5,4,0.4233,8
confirmatory|bfcl|multi_turn_base_15|gemma4_31b|C5|r3,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_15,base,inflation,C5,3,1,correct_endpoint,0,7,0.0,0,0,0,0,1.0,5,0,3,1,5,5,,31
confirmatory|bfcl|multi_turn_base_15|gemma4_31b|C0|r4,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_15,base,inflation,C0,4,1,correct_endpoint,0,7,0.0,0,0,0,0,1.0,5,0,3,1,5,0,,
confirmatory|bfcl|multi_turn_base_15|gemma4_31b|C1|r4,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_15,base,inflation,C1,4,1,correct_endpoint,0,7,0.0,0,0,0,0,1.0,5,0,3,1,5,0,,
confirmatory|bfcl|multi_turn_base_15|gemma4_31b|C2|r4,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_15,base,inflation,C2,4,1,correct_endpoint,0,7,0.0,0,0,0,0,1.0,5,0,3,1,5,0,,
confirmatory|bfcl|multi_turn_base_15|gemma4_31b|C3|r4,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_15,base,inflation,C3,4,1,correct_endpoint,0,7,0.0,0,0,0,0,1.0,5,0,3,1,5,5,,7
confirmatory|bfcl|multi_turn_base_15|gemma4_31b|C4|r4,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_15,base,inflation,C4,4,1,correct_endpoint,0,7,0.0,0,0,0,0,1.0,5,0,3,1,5,4,0.4233,8
confirmatory|bfcl|multi_turn_base_15|gemma4_31b|C5|r4,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_15,base,inflation,C5,4,1,correct_endpoint,0,7,0.0,0,0,0,0,1.0,5,0,3,1,5,5,,31
confirmatory|bfcl|multi_turn_base_25|gemma4_31b|C0|r0,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_25,base,inflation,C0,0,0,wrong_state_changing,0,5,2.0,2,2,0,0,1.0,4,0,4,1,4,0,,
confirmatory|bfcl|multi_turn_base_25|gemma4_31b|C1|r0,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_25,base,inflation,C1,0,0,wrong_state_changing,0,5,2.0,2,2,0,0,1.0,4,0,4,1,4,0,,
confirmatory|bfcl|multi_turn_base_25|gemma4_31b|C2|r0,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_25,base,inflation,C2,0,0,wrong_state_changing,0,5,2.0,2,2,0,0,1.0,4,0,4,1,4,0,,
confirmatory|bfcl|multi_turn_base_25|gemma4_31b|C3|r0,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_25,base,inflation,C3,0,0,wrong_state_changing,0,5,2.0,2,2,0,0,1.0,4,0,4,1,4,4,,7
confirmatory|bfcl|multi_turn_base_25|gemma4_31b|C4|r0,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_25,base,inflation,C4,0,0,wrong_state_changing,0,5,2.0,2,2,0,0,1.0,4,0,4,1,4,4,0.2299,8.75
confirmatory|bfcl|multi_turn_base_25|gemma4_31b|C5|r0,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_25,base,inflation,C5,0,1,correct_endpoint,0,19,6.0,6,6,0,0,4.5,18,10,7,1,4,4,,31
confirmatory|bfcl|multi_turn_base_25|gemma4_31b|C0|r1,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_25,base,inflation,C0,1,0,wrong_state_changing,0,5,2.0,2,2,0,0,1.0,4,0,4,1,4,0,,
confirmatory|bfcl|multi_turn_base_25|gemma4_31b|C1|r1,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_25,base,inflation,C1,1,0,wrong_state_changing,0,5,2.0,2,2,0,0,1.0,4,0,4,1,4,0,,
confirmatory|bfcl|multi_turn_base_25|gemma4_31b|C2|r1,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_25,base,inflation,C2,1,0,wrong_state_changing,0,5,2.0,2,2,0,0,1.0,4,0,4,1,4,0,,
confirmatory|bfcl|multi_turn_base_25|gemma4_31b|C3|r1,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_25,base,inflation,C3,1,0,wrong_state_changing,0,5,2.0,2,2,0,0,1.0,4,0,4,1,4,4,,7
confirmatory|bfcl|multi_turn_base_25|gemma4_31b|C4|r1,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_25,base,inflation,C4,1,0,wrong_state_changing,0,5,2.0,2,2,0,0,1.0,4,0,4,1,4,4,0.2299,8.75
confirmatory|bfcl|multi_turn_base_25|gemma4_31b|C5|r1,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_25,base,inflation,C5,1,1,correct_endpoint,0,19,6.0,6,6,0,0,4.5,18,10,7,1,4,4,,31
confirmatory|bfcl|multi_turn_base_25|gemma4_31b|C0|r2,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_25,base,inflation,C0,2,0,wrong_state_changing,0,5,2.0,2,2,0,0,1.0,4,0,4,1,4,0,,
confirmatory|bfcl|multi_turn_base_25|gemma4_31b|C1|r2,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_25,base,inflation,C1,2,0,wrong_state_changing,0,5,2.0,2,2,0,0,1.0,4,0,4,1,4,0,,
confirmatory|bfcl|multi_turn_base_25|gemma4_31b|C2|r2,r9v1_clean,bfcl,gemma4_31b,multi_turn_base_25,base,inflation,C2,2,0,wrong_state_changing,0,5,2.0,2,2,0,0,1.0,4,0,4,1,4,0,,
